id	icon_bg_type	range_key	np	sp
941510301	6	all	0	100
326201	5			
330303	5			
326002	5			
325904	5			
325902	5			
330304	5			
325703	5			
325701	5			
325601	5			
330305	5			
799990203	6	all	10	0
334401	5			
325502	5			
325501	5			
325405	5			
334402	5			
301201302	6	one	20	0
325305	5			
301200302	6	one	20	0
334403	5			
703000204	6	one_row	10	0
799980203	6	all	10	0
325301	5			
334404	5			
325104	5			
325102	5			
750200202	6	all	10	0
334405	5			
325004	5			
700900104	6	one	0	0
750100103	6	one	0	0
200200105	6	one	0	0
600300201	6	one_col	10	0
338502	5			
910200101	6	one	0	0
324903	5			
700510205	6	one	0	0
338503	5			
903700101	6	one	0	0
704401301	6	one	20	0
4300103	5			
500410302	6	one	0	50
702501301	6	all	20	0
903800301	6	one_row	0	0
402000303	6	all	20	0
338505	5			
702200104	6	one	0	0
324704	5			
324703	5			
930500201	6	one	0	0
401900305	6	all	10	0
21403	6			
902400301	4	one	0	0
901700201	2	all	0	0
600801303	6	one	10	0
600800303	6	one	10	0
21701	6			
4300104	5			
912200101	6	one	0	0
324601	5			
400301301	6	tian	20	0
400301305	6	tian	20	0
302204	5			
400300301	6	tian	20	0
400300305	6	tian	20	0
4300203	5			
324503	5			
324502	5			
904500301	6	myself	0	0
309702	5			
309803	5			
309902	5			
4300101	5			
4300105	5			
316901	5			
317003	5			
400300101	6	one	0	0
400300105	6	one	0	0
317102	5			
317201	5			
780100105	6	one	0	0
304900303	6	one	20	0
702500101	6	one	0	0
324301	5			
303703	5			
22701	6			
324205	5			
324204	5			
303704	5			
324203	5			
324202	5			
803700201	6	all	0	0
780100201	5	one_except_self	5	0
600800103	6	one	0	0
307801	5			
304900103	6	one	0	0
324105	5			
4300201	5			
307802	5			
920600101	6	one	0	0
324103	5			
400300201	6	one_row	10	0
400300205	6	one_row	10	0
324101	5			
780101305	6	one	20	0
780100305	6	one	20	0
307804	5			
324003	5			
323901	5			
323803	5			
307805	5			
323705	5			
311901	5			
914300201	6	one	0	0
9112	5			
4300403	5			
311902	5			
780100401	1	summon_area	0	100
323603	5			
323602	5			
304900203	6	one_row	10	0
323601	5			
323503	5			
101800304	6	one	20	0
101800305	6	one	20	0
323502	5			
323501	5			
323403	5			
801100201	6	one	0	0
600301304	6	all	20	0
600300304	6	all	20	0
323402	5			
4300404	5			
323305	5			
316002	5			
323302	5			
323301	5			
942100204	6	one_row	10	0
316003	5			
323205	5			
4300503	5			
323203	5			
316004	5			
304901303	6	one	20	0
323201	5			
323104	5			
316005	5			
101800201	4	one	10	0
101800202	4	one	10	0
101800203	4	one	10	0
101800204	4	one	10	0
101800205	4	one	10	0
320102	5			
323103	5			
323102	5			
323101	5			
320103	5			
4300504	5			
601900101	6	one	0	0
4922902	5			
703600203	6	one	10	0
302300104	6	one	0	0
304200401	6	myself	20	0
4202303	5			
404000202	6	one_row	10	0
323001	5			
324201	5			
401901302	6	all	10	0
304801305	6	one	20	0
304801302	6	one	20	0
401900302	6	all	10	0
601900205	5	all	10	0
4300501	5			
101800101	6	one	0	0
101800102	6	one	0	0
101800103	6	one	0	0
101800104	6	one	0	0
101800105	6	one	0	0
101801303	6	one	20	0
101801304	6	one	20	0
101801305	6	one	20	0
400200203	6	all	10	0
601901301	6	all	20	0
601900301	5	myself	20	0
101800301	6	one	20	0
101800302	6	one	20	0
101800303	6	one	20	0
302300204	6	one	5	0
404001302	6	all	20	0
402100103	6	one	0	0
404000302	6	all	20	0
907800301	6	all	0	0
300200304	6	one	20	0
601401302	6	all	20	0
601400302	6	all	20	0
601901405	6	all	0	0
601900405	6	all	0	0
912700101	6	one	0	0
704200204	6	all	10	0
941600101	6	one	0	0
328305	5			
401400102	6	one	0	0
332401	5			
404000102	6	one	0	0
942101302	6	all	20	0
701001304	6	one	20	0
701000304	6	one	20	0
322702	5			
401900202	5	all	0	0
502600205	6	all	10	0
302301304	6	one	10	0
4202302	5			
302300304	6	one	10	0
22703	6			
332404	5			
4300803	5			
1010201	3	one	0	0
1010205	6	one	0	0
332405	5			
322504	5			
336501	5			
4202405	5			
9027	5			
322405	5			
603500202	6	one	10	0
4100102	5			
4100104	5			
322402	5			
336503	5			
700500401	1	one	0	100
313405	5			
600900503	6	one	0	0
336504	5			
601400102	6	one	0	0
322303	5			
603000203	6	all	10	0
336505	5			
322301	5			
322205	5			
322204	5			
701100101	6	one	0	0
322202	5			
9113	5			
201501302	6	one	20	0
910200201	6	one	0	0
600900103	6	one	0	0
601600103	6	one_col	0	0
503100101	6	one	0	0
503100105	6	one	0	0
603500402	6	one	10	0
322105	5			
322104	5			
322003	5			
501000201	6	one	10	0
401401303	6	one	20	0
321904	5			
401400303	6	one	20	0
700510201	6	one	0	0
702601301	6	all	20	0
702600301	6	all	20	0
321902	5			
201500202	6	one	10	0
201500204	6	one	10	0
4300802	5			
914400201	6	one	0	0
4301003	5			
321605	5			
301701	5			
901800201	2	one	0	0
600901303	6	all	20	0
600900303	6	all	20	0
700510305	6	all	20	0
983600101	6	all	10	0
301800201	6	one	10	0
201500102	6	one	0	0
201500104	6	one	0	0
501001301	6	all	20	0
403500303	6	all	20	0
501000301	6	all	20	0
501000305	6	all	20	0
700501305	6	all	20	0
700500305	6	all	20	0
4301004	5			
700510401	1	one	0	100
321602	5			
305801	5			
321601	5			
983610301	6	one_row	0	0
942200204	6	all	10	0
603010203	6	all	0	30
403500103	6	one_row	0	0
501000101	6	one	0	0
501000105	6	one	0	0
305803	5			
321505	5			
401400203	6	one	10	0
301801301	6	one	20	0
503101305	6	all	20	0
503100301	6	all	20	0
503100305	6	all	20	0
704200202	6	all	10	0
305805	5			
1100040032	5			
309901	5			
321502	5			
922800201	6	one_col	0	0
4100201	5			
780200201	6	all	5	0
4100205	5			
321403	5			
321402	5			
301800101	6	one	0	0
301800105	6	one	0	0
983610501	6	one	0	0
920700101	6	one	0	0
403500203	6	all	10	0
983620101	6	all	0	0
922800801	6			
1100010032	6			
780201305	6	myself	20	0
780200305	6	myself	20	0
314001	5			
321305	5			
983600501	6	all	0	100
321303	5			
314002	5			
983610101	6	one	0	0
321302	5			
1100010192	6			
314003	5			
922800401	6	one	0	0
1100020320	6			
4301204	5			
314004	5			
321005	5			
321004	5			
320905	5			
941700501	6	all	0	100
304901302	6	one	20	0
318101	5			
913900202	6	one	0	0
983620301	6	all	0	0
202300405	5	one	5	0
318102	5			
202300401	5	one	5	0
320901	5			
320805	5			
318103	5			
23601	6			
300500305	6	one	20	0
300500302	6	one	20	0
941700101	6	one_col	0	0
320802	5			
320801	5			
1100070080	6	myself	0	0
318105	5			
4100301	5			
322201	5			
4100305	5			
914100401	6	one	0	0
502600202	6	all	10	0
8538	5			
1100070208	6			
4301202	5			
500401305	6	all	20	0
322203	5			
942301303	6	myself	20	0
320505	5			
1100070304	6			
983630101	6	one_col	0	0
9114	5			
320503	5			
1030305	6	one	0	0
9306	5			
22801	6			
326301	5			
941700301	6	all	0	0
320404	5			
950100501	6	one	0	100
326302	5			
320402	5			
100400301	2	all	20	0
320305	5			
502601302	6	one	20	0
601500102	6	one	0	0
502600302	6	one	20	0
704400304	6	one	20	0
20402	6			
302700301	6	all	20	0
9708	5			
4301503	5			
950100101	6	one	0	0
317304	5			
330401	5			
317505	5			
317701	5			
701100104	6	one	0	0
330402	5			
502600102	6	one	0	0
320105	5			
320104	5			
330403	5			
320005	5			
950100701	6	one	0	0
320002	5			
330404	5			
4100401	5			
4100403	5			
4100405	5			
601501302	6	one	20	0
601500302	6	one	20	0
334501	5			
23602	6			
319803	5			
319801	5			
334502	5			
950100301	6	myself	0	0
319702	5			
319605	5			
901900201	2	all	0	0
701101304	5	all	10	0
701100304	5	all	10	0
904000901	5			
334504	5			
319603	5			
319602	5			
319601	5			
334505	5			
319504	5			
338601	5			
319502	5			
319405	5			
319404	5			
338602	5			
319402	5			
904000501	6	all	0	0
319401	5			
338603	5			
4301502	5			
906100201	6	two_row	0	0
319301	5			
338604	5			
400400101	6	one	0	0
400400105	6	one	0	0
319202	5			
338605	5			
300800203	6	one	10	0
319104	5			
319102	5			
904000101	6	all	0	0
319101	5			
603100203	6	all	10	0
906100801	6	one	0	0
319005	5			
319004	5			
319003	5			
318905	5			
318904	5			
318903	5			
318902	5			
910300201	6	one	0	0
904000701	5			
913100401	6	all	0	100
603100502	6	one	0	0
902300301	5	all	0	0
906100401	6	one_row	0	0
703000301	6	all	20	0
4400103	5			
400400201	6	one_row	10	0
400400205	6	one_row	10	0
300801303	6	one	20	0
600500104	6	one	0	0
300800303	6	one	20	0
305000403	6	one	0	0
904000301	6	all	0	100
303200303	6	one	20	0
23603	6			
702400105	6	one	0	0
402100305	6	one	20	0
318703	5			
303802	5			
700100602	6	one_row	0	0
4301804	5			
800900301	6	all	0	100
702201302	6	all	20	0
702200302	6	all	20	0
318605	5			
305000203	5	all	10	0
303804	5			
912400101	6	one	0	0
906100601	6	one	0	0
400401301	6	all	20	0
400401305	6	all	20	0
400400301	6	all	20	0
400400305	6	all	20	0
700100202	5			
600501304	6	one	20	0
600500304	6	one	20	0
9115	5			
305000503	6	one	0	0
4400105	5			
9307	5			
307903	5			
318603	5			
942300204	6	all	10	0
318602	5			
307904	5			
922900601	1	one	0	0
318601	5			
922910201	6	all	0	0
305001303	6	one	20	0
1010206	6	one	0	0
305000303	6	myself	20	0
4301802	5			
318503	5			
704300202	6	all	10	0
312002	5			
4400303	5			
318501	5			
318405	5			
700100402	6	one	0	0
9037	5			
9052	5			
9105	5			
702200102	6	one	0	0
305000103	6	one	0	0
4100704	5			
300305	5			
312005	5			
920800101	6	one	0	0
316101	5			
802800301	6	all	0	100
4302004	5			
318302	5			
316102	5			
922910401	6	all	0	100
942000305	6	all	20	0
602100205	6	all	10	0
316103	5			
313704	5			
4400202	5			
700300105	6	one	0	0
316104	5			
318202	5			
318201	5			
318104	5			
316105	5			
4302001	5			
320201	5			
602101301	6	one	20	0
803400301	6	one	0	100
317702	5			
320202	5			
941800501	5			
317604	5			
941810101	6	one	0	0
320203	5			
4100703	5			
4100705	5			
801300201	6	one_row	0	0
320204	5			
317405	5			
317402	5			
4302002	5			
320205	5			
4302203	5			
941800101	6	one	0	0
950200301	6	all	0	0
317301	5			
317202	5			
324302	5			
317104	5			
317103	5			
304500204	2	one	5	0
324303	5			
402000202	6	one	10	0
710100103	6	one	0	0
317005	5			
324304	5			
317002	5			
316905	5			
941810301	6	one	20	0
324305	5			
403201305	6	all	20	0
328401	5			
316803	5			
21301	6			
501000205	6	one	10	0
328402	5			
702500203	6	all	10	0
4302303	5			
941800301	6	one	20	0
328403	5			
950200501	6	one	0	0
316702	5			
603001302	6	one	20	0
328404	5			
304501304	6	one	20	0
402001302	6	all	20	0
304500304	6	one	20	0
601600102	6	one_col	0	0
710100303	6	one_row	20	0
703300204	6	all	10	0
700100303	6	all	20	0
316603	5			
780200404	6	all	5	0
941810501	5			
4302304	5			
201500304	6	one	20	0
4400604	5			
332503	5			
24501	6			
304500104	6	one	0	0
932900702	6	one	0	0
332504	5			
4400502	5			
22901	6			
8540	5			
332505	5			
1000020070	6			
336601	5			
23103	6			
700700105	6	one	0	0
4302305	5			
601601302	6	one	20	0
601600302	6	one	20	0
302701	5			
703300404	6	one	0	0
336603	5			
9308	5			
316302	5			
316301	5			
336604	5			
310305	5			
4400704	5			
601101303	6	one	20	0
401500103	6	one	0	0
601100303	6	one	20	0
4302302	5			
503200201	6	one	10	0
503200205	6	one	10	0
310503	5			
316001	5			
315905	5			
315903	5			
315901	5			
315805	5			
700701305	6	shizi1	20	0
401500403	6	one	0	0
4400701	5			
21302	6			
315803	5			
315504	5			
315503	5			
315502	5			
603210203	6	myself	5	0
1000050110	6			
4302504	5			
315101	5			
304000201	6	one_col	10	0
304000205	6	one_col	10	0
315003	5			
401500203	6	one_col	10	0
503201301	6	all	20	0
503201305	6	all	20	0
503200301	6	all	20	0
603200203	6	myself	5	0
301801	5			
315001	5			
314904	5			
503100103	6	one	0	0
923000201	6	one_row	0	0
4302501	5			
4302505	5			
700300204	6	one_col	10	0
601100103	6	one	0	0
400500305	6	one	20	0
702800205	6	tian	10	0
503200101	6	one	0	0
503200105	6	one	0	0
902600101	6	one	0	0
920900101	6	one	0	0
4302604	5			
304001301	6	all	20	0
304001305	6	all	20	0
401501303	6	one	10	0
304000305	6	all	20	0
401500303	6	one	10	0
4302502	5			
305902	5			
4302703	5			
903200201	6	one	0	0
704400402	6	one	0	0
305903	5			
701000101	6	one	0	0
314604	5			
700700202	6	one	10	0
923000401	6	one	0	0
304000101	6	one	0	0
304000105	6	one	0	0
314602	5			
305905	5			
933500301	6	all	0	100
310001	5			
704500203	6	one_row	10	0
1000060070	6			
314504	5			
310002	5			
907800702	6	myself	0	100
314503	5			
801400201	2	all	0	0
600601304	6	one_col	20	0
600600304	6	one_col	20	0
4302602	5			
21303	6			
310004	5			
314501	5			
314405	5			
314404	5			
310005	5			
314403	5			
314101	5			
600101305	6	all	20	0
600100305	6	all	20	0
1020203	4	one	0	0
314102	5			
4101104	5			
9201	5			
933500501	6	one	0	0
500601302	2	all	10	0
704400202	6			
500600302	2	all	10	0
314304	5			
314104	5			
314303	5			
9303	5			
314301	5			
314105	5			
4302702	5			
24503	6			
803500101	6	all	0	0
933500101	6	one	0	0
4401203	5			
403100104	6	one	0	0
314203	5			
500600102	6	one	0	0
314202	5			
318203	5			
314103	5			
314005	5			
313904	5			
710201303	6	one_row	20	0
710200303	6	one_row	20	0
9053	5			
313801	5			
318205	5			
933510301	6	one	0	0
950300101	6	one_row	0	0
4101105	5			
4401204	5			
313602	5			
322302	5			
701300104	6	one	0	0
313505	5			
313504	5			
803500301	6	all	0	100
313503	5			
313502	5			
313501	5			
403100204	5	myself	0	0
500600202	6	one	5	0
941910101	6	one	0	0
950310301	6	one	0	0
322305	5			
600100201	6	one_row	10	0
326401	5			
4101204	5			
313402	5			
313401	5			
326402	5			
313304	5			
941900101	6	one	0	0
313303	5			
950300301	6	one	0	0
933520101	6	all	0	0
313301	5			
313205	5			
701301304	2	all	10	0
701300304	2	all	20	0
313204	5			
4303103	5			
710200103	6	one	0	0
403101304	6	one	20	0
330501	5			
403100304	6	one	20	0
313104	5			
941910301	6	all	20	0
330502	5			
950310501	6	one	0	0
313003	5			
312905	5			
330503	5			
301800303	6	one	20	0
102201304	2	one	20	0
600200403	6	all	20	0
330504	5			
913100804	1		0	0
4101203	5			
4101205	5			
330505	5			
704501301	6	all	20	0
950310101	6	one	0	0
312602	5			
402201302	6	all	20	0
703500101	6	one	0	0
702900101	6	one	0	0
930600201	6	one	0	0
703400204	5	all	5	0
500100303	6	one	20	0
334603	5			
312502	5			
603200201	6	myself	5	0
4303101	5			
950310701	1		0	0
4401401	5			
4401405	5			
402900104	6	one	0	0
334605	5			
702900205	6	one_row	10	0
338701	5			
23502	6			
312303	5			
500100103	6	one	0	0
338702	5			
400500201	6	one	10	0
400500205	6	one	10	0
304801303	6	one	20	0
338703	5			
4303102	5			
303204	5			
702901301	6	all	20	0
904200301	6	one_row	0	0
312202	5			
1100020321	6			
310505	5			
338705	5			
903500201	6	one_row	0	0
4303201	5			
4303205	5			
22201	6			
902100201	5	all	0	0
312004	5			
312003	5			
312001	5			
311905	5			
311904	5			
912600101	6	one	0	0
500100203	6	one	10	0
400501301	6	one	20	0
400501305	6	one	20	0
400500301	6	one	20	0
500110303	6	all	0	50
311903	5			
600700304	6	one	20	0
311805	5			
4401502	5			
1100070081	6	myself	0	0
1100070097	6			
1100070113	6			
311705	5			
311704	5			
311702	5			
1100070177	6	myself	0	0
400500101	6	one	0	0
400500105	6	one	0	0
500110103	6	one_col	0	20
303901	5			
311602	5			
311505	5			
311404	5			
500101303	6	one	20	0
603300203	6	one_except_self	5	0
311403	5			
311402	5			
303903	5			
9310	5			
311401	5			
500110403	6	all	0	30
303904	5			
311304	5			
910500201	6	one	0	0
702400102	6	one	0	0
303905	5			
602800204	5	one	0	0
308001	5			
311302	5			
921000101	6	one	0	0
4500115	5			
308002	5			
750100203	6	all	10	0
500110203	6	all	0	30
311105	5			
600700104	6	one	0	0
311104	5			
311005	5			
311002	5			
308004	5			
310902	5			
310805	5			
310804	5			
308005	5			
4500104	5			
312101	5			
600200105	6	one	0	0
500111303	6	one	20	0
702401302	6	all	20	0
702400302	6	all	20	0
4401903	5			
602800404	5	myself	0	0
4500203	5			
312103	5			
310604	5			
914200202	6	one	0	0
301800104	6	one	0	0
312104	5			
310601	5			
801500201	6	one_row	0	0
931500201	5	all	0	0
312105	5			
4500113	5			
316201	5			
310502	5			
942000101	6	one	0	0
310501	5			
316202	5			
704200103	6	one	0	0
4500204	5			
310402	5			
600201305	6	all	20	0
600200305	6	all	20	0
400200301	6	all	20	0
402100202	6	tian	10	0
316204	5			
310304	5			
4500303	5			
302500304	6	all	20	0
942000205	6	one_row	10	0
1030106	6	one	0	0
320301	5			
4401901	5			
4401905	5			
801500401	6	all	0	0
320302	5			
310202	5			
310201	5			
803600101	6	one	0	0
320303	5			
704000203	6		0	0
942000301	6	all	20	0
302500104	5	one_col	0	0
320304	5			
4500304	5			
500110202	6	all	0	30
306801	5			
300400204	6	one_col	5	0
402101302	6	one	20	0
324401	5			
402100302	6	one	20	0
703500204	6	one	10	0
4500403	5			
324402	5			
302500404	6	one	0	0
4500415	5			
950400101	6	one	0	0
324403	5			
4402005	5			
4500301	5			
22203	6			
324404	5			
309802	5			
402100102	6	one	0	0
309703	5			
324405	5			
309701	5			
302500204	6	all	10	0
950400701	1		0	0
4500404	5			
300401304	6	all	10	0
328502	5			
300400304	6	all	10	0
4402002	5			
309504	5			
328503	5			
309501	5			
309405	5			
309404	5			
328504	5			
309402	5			
950400301	6		0	0
4402101	5			
328505	5			
902200201	4	all	0	0
332601	5			
309204	5			
4500413	5			
309105	5			
332602	5			
302501304	6	all	20	0
308901	5			
9055	5			
332603	5			
900100101	6	one	0	0
308703	5			
700901305	6	one	20	0
700900305	6	one	20	0
4304003	5			
700901303	6	one	20	0
4402303	5			
332605	5			
4500603	5			
336701	5			
308504	5			
308503	5			
308502	5			
336702	5			
4402205	5			
931300101	6	one_col	0	0
700900401	1	summon_area	0	100
910600601	6	one	0	0
931800101	6	one	0	0
308402	5			
703000101	6	one	0	0
336704	5			
950200101	6	one	0	0
799990204	6	all	10	0
950400501	6	all	0	100
900100301	6	one_row	0	0
308303	5			
402000301	6	all	20	0
951400101	6	one	0	0
4402202	5			
308204	5			
910600201	6	all	0	0
308203	5			
302000101	6	one	0	0
302000105	6	one	0	0
24003	6			
4304001	5			
4304005	5			
4402301	5			
750200203	6	all	10	0
4500601	5			
4500605	5			
700900105	6	one	0	0
910600801	6	myself	0	0
703001301	6	all	20	0
904300301	6	one_row	0	0
308101	5			
308003	5			
307905	5			
307902	5			
307901	5			
307803	5			
4304002	5			
307704	5			
700900201	6	one_col	10	0
702501302	6	all	20	0
702500302	6	all	20	0
307702	5			
4500803	5			
302000201	6	one	10	0
302000205	6	one	10	0
307605	5			
307604	5			
307502	5			
301903	5			
4101804	5			
307403	5			
600801304	6	one	10	0
600800304	6	one	10	0
307304	5			
307303	5			
984000701	1		0	0
301905	5			
307301	5			
984010301	6	all	0	0
4500804	5			
307101	5			
307004	5			
306002	5			
4304303	5			
307001	5			
4304311	5			
302001301	6	all	20	0
302001305	6	all	20	0
302000301	6	all	20	0
302000305	6	all	20	0
306004	5			
4304205	5			
306901	5			
984020501	1	myself	0	0
306005	5			
4500805	5			
310101	5			
306705	5			
306704	5			
702500102	6	one	0	0
310102	5			
4101805	5			
4304312	5			
984010501	1	myself	0	0
921100101	6	one	0	0
23101	6			
984020101	6	one	0	0
702600101	6	one	0	0
310104	5			
780100202	5	one_except_self	5	0
600800104	6	one	0	0
200100303	5	all	10	0
310105	5			
700500202	6	one	0	0
314201	5			
4304301	5			
984010101	6	one	0	0
306405	5			
984020701	1	myself	0	0
4101904	5			
913900510	5			
921200101	6	one	0	0
600300105	6	one	0	0
306401	5			
301500102	6	one	0	0
803700301	6	one	0	100
314204	5			
306304	5			
403200204	6	one_row	10	0
4501004	5			
9056	5			
984020301	6	all	0	0
318301	5			
4304503	5			
801600201	6	one	0	0
700510105	6	one_row	0	0
301500402	6	one_col	0	0
306204	5			
306203	5			
904100101	6	one	0	0
318303	5			
942100101	6	one	0	0
300104	5			
300203	5			
318304	5			
4501005	5			
600301305	6	all	20	0
600300305	6	all	20	0
318305	5			
4101901	5			
301500202	6	one	10	0
4101905	5			
403201304	6	all	20	0
305904	5			
403200304	6	all	20	0
305901	5			
305804	5			
305802	5			
322403	5			
305701	5			
4402903	5			
305504	5			
301500502	6	tian	10	0
305404	5			
305401	5			
704100203	6	one_row	10	0
942100301	6	all	20	0
403200104	6	one	0	0
326501	5			
23102	6			
305204	5			
305104	5			
326502	5			
301501302	6	one_col	20	0
305003	5			
601900102	6	one	0	0
326503	5			
703600204	6	one	10	0
304905	5			
304804	5			
326504	5			
950500101	6	one	0	0
304705	5			
304702	5			
326505	5			
304605	5			
330601	5			
4501303	5			
304505	5			
304504	5			
330602	5			
304502	5			
4402901	5			
4402905	5			
330603	5			
304403	5			
304402	5			
701000105	6	one	0	0
330604	5			
904401301	6	one_col	0	0
601900302	5	myself	20	0
402000203	6	one	10	0
330605	5			
303200201	6	one_col	10	0
334701	5			
913900301	6	all	0	0
201101301	5	all	10	0
201101303	5	all	10	0
201101305	5	all	10	0
951500101	6	one	0	0
601401303	6	all	20	0
201100301	5	all	10	0
201100303	5	all	10	0
201100305	5	all	10	0
304204	5			
701300101	6	one	0	0
334704	5			
500200203	6	one	10	0
400601305	6	one	20	0
400600301	6	one	20	0
400600305	6	one	20	0
980100401	6	all	0	0
701001305	6	one	20	0
701000305	6	one	20	0
201100201	5	all	10	0
201100203	5	all	10	0
201100205	5	all	10	0
4304812	5			
304104	5			
4501404	5			
338803	5			
303100103	6	one	0	0
25201	6			
400600101	6	one	0	0
400600105	6	one	0	0
701000401	1	summon_area	0	15
304005	5			
201100101	6	one	0	0
201100103	6	one	0	0
703100101	6	one	0	0
500201303	6	all	20	0
912800301	6	one	0	0
500200303	6	all	20	0
4304813	5			
900200301	6	one_col	0	0
4501405	5			
304002	5			
303605	5			
600900504	6	one	0	0
4102101	5			
702600102	6	one	0	0
4102105	5			
603000204	6	all	10	0
303803	5			
984110501	1	all	0	100
500200103	6	one	0	0
4304802	5			
303100203	6	one_col	10	0
400600201	6	one	10	0
400600205	6	one	10	0
301001303	6	all	20	0
303705	5			
301000303	6	all	20	0
703101301	6	one	20	0
303702	5			
984100501	1	all	0	100
603500403	6	one	10	0
4403201	5			
984110101	6	one	0	0
304001	5			
100300101	6	one	0	0
100300102	6	one	0	0
923300401	6	one	0	0
100300104	6	one	0	0
700510202	6	one	0	0
301000103	6	one	0	0
100301305	6	one	20	0
304003	5			
984100101	6	one	0	0
912800101	6	one	0	0
303101303	6	one	20	0
100300301	6	one	20	0
303100303	6	one	20	0
100300303	6	one	20	0
100300304	6	one	20	0
100300305	6	one	20	0
600901304	6	all	20	0
600900304	6	all	20	0
303603	5			
1100010322	6			
984100701	1	myself	0	0
308102	5			
1100010370				
984110301	6	myself	0	0
303503	5			
308103	5			
303501	5			
303405	5			
303404	5			
308104	5			
102400304	5	one_row	10	0
102400305	5	one_row	10	0
303402	5			
308105	5			
303302	5			
942200205	6	all	10	0
603010204	6	all	0	30
100300201	6	one_row	10	0
100300202	6	one_row	10	0
100300203	6	one_row	10	0
100300204	6	one_row	10	0
100300205	6	one_row	10	0
4501803	5			
312203	5			
4600103	5			
303103	5			
942201301	6	one	20	0
704200203	6	all	10	0
4102302	5			
4102304	5			
400100102	6	one_col	0	0
312205	5			
302903	5			
300500204	6	one	10	0
780200202	6	all	5	0
810100201	6	one	0	40
102400203	5	all	5	0
102400204	5	all	5	0
102400205	5	all	5	0
4501804	5			
302801	5			
913900507	6	myself	0	0
950600101	6	one	0	0
1100020082				
302703	5			
316304	5			
1100010050	6			
4501903	5			
1100010082	6			
316305	5			
402200102	6	one	0	0
320401	5			
4403501	5			
20801	6			
302600204	5	one_col	10	0
400100202	6	tian	10	0
4600101	5			
501801304	6	one_col	20	0
1100020322	6			
501800304	6	one_col	20	0
102400101	6	one	0	0
102400102	6	one	0	0
102400103	6	one	0	0
102400104	6	one	0	0
102400105	6	one	0	0
102401303	5	all	10	0
942200101	6	one	0	0
102401305	5	all	10	0
4403502	5			
324501	5			
4501802	5			
102400301	5	one_row	10	0
102400302	5	one_row	10	0
102400303	5	one_row	10	0
4600303	5			
402200202	6	one	10	0
302305	5			
302601304	6	one	20	0
400101302	6	all	20	0
302600304	6	one	20	0
4501905	5			
324504	5			
4600205	5			
1100070114	6			
1100060050	5			
324505	5			
302203	5			
328601	5			
8546	5			
1100050050	5			
940110201	6	one	0	0
328602	5			
302600104	6	one	0	0
600100205	6	one_row	10	0
1030306	6	one	0	0
328603	5			
302101	5			
4600202	5			
910400301	6	one_col	0	0
328604	5			
904500101	6	one	0	0
300100204	6	one	10	0
300601	5			
328605	5			
301902	5			
332701	5			
900300301	6	one_col	0	0
4600305	5			
301804	5			
332702	5			
4102403	5			
601500103	6	one	0	0
703200701	6	one	0	0
332703	5			
301704	5			
301703	5			
301702	5			
20802	6			
301605	5			
501300201	6	one	10	0
501300205	6	one	10	0
332705	5			
4600302	5			
701100105	6	one	0	0
4600503	5			
904501301	6	one_col	0	0
703200301	6	myself	0	0
336802	5			
301504	5			
301502	5			
950100702	5			
336803	5			
301402	5			
301401	5			
301305	5			
701100201	5	one_except_self	5	0
601501303	6	one	20	0
910800401	6	one	0	0
703200901	6	all	0	0
984200101	6	one	0	0
301303	5			
912900101	6	one	0	0
24002	6			
501301301	6	all	20	0
501301305	6	all	20	0
501300301	6	all	20	0
501300305	6	all	20	0
304200405	6	myself	20	0
701100305	5	all	10	0
4600603	5			
301201	5			
703200501	6	myself	0	0
4403901	5			
4403905	5			
984210301	6	one_col	0	0
301005	5			
4600501	5			
4600505	5			
501300101	6	one	0	0
501300105	6	one	0	0
304200201	5			
304200205	5			
4404004	5			
300803	5			
703200101	6	one	0	0
984200301	6	one_row	0	0
906100202	6	two_row	0	0
300704	5			
4403902	5			
300603	5			
302001	5			
301800205	6	one	10	0
304200501	5	summon_area	0	100
300101303	6	all	20	0
302002	5			
910800201	6	two_row	0	0
300405	5			
4404001	5			
603100204	6	all	10	0
4102604	5			
984210501	1	all	0	100
921300101	6	one_col	0	0
302004	5			
304201301	6	all	20	0
304201305	6	all	20	0
304200301	6	all	20	0
304200305	6	all	20	0
300401	5			
306101	5			
900200201	6	one_col	0	0
984200501	1	all	0	100
4600704	5			
906100402	6	one_row	0	0
984210101	6	one	0	0
912100211	6	myself	0	0
201100105	6	one	0	0
306103	5			
4502503	5			
304200101	6	one	0	0
304200105	6	one	0	0
306104	5			
704401304	6	one	20	0
300201	5			
300105	5			
306105	5			
984210701	1	myself	0	0
500800202	2	one	5	0
4600705	5			
700100603	6	one_row	0	0
4102601	5			
600500201	6	one_row	10	0
702201303	6	all	20	0
702200303	6	all	20	0
300101	5			
310203	5			
601600101	6	one_col	0	0
8547	5			
942300101	6	one	0	0
310204	5			
401900205	5	all	0	0
9605	5			
9401	5			
700100203	5			
600501305	6	one	20	0
600500305	6	one	20	0
9309	5			
9305	5			
9304	5			
314302	5			
4502501	5			
500801302	2	all	10	0
942300205	6	all	10	0
500800302	2	all	10	0
9301	5			
922900602	1	one	0	0
9209	5			
600500401	5			
9205	5			
9203	5			
4502604	5			
314305	5			
4600904	5			
942301301	6	myself	20	0
942300301	6	myself	20	0
9107	5			
500800102	6	one	0	0
318402	5			
700100403	6	one	0	0
9104	5			
401200204	6	one_col	10	0
318403	5			
602100102	6	one	0	0
