id	name	lv	desc	desc2	group	key	next_id	nFightSkillId	costId	icon	icon2	range_key	jPropertys
318705	触媒の光	5	[一条の輝き]を発動する時,自身に付与されている<skillEff=強化効果>1つ毎に,追加で与ダメージ<color=#FFC432>+15%</color>	[一条の輝き]を発動する時,自身に付与されている<skillEff=強化効果>1つ毎に,追加で与ダメージ<color=#FFC432>+15%</color>	3187	318705		318705		3187	1	one	
1131	ダメージUP	1	自身の与ダメージ<color=#FFC432>+2%</color>	自身の与ダメージ<color=#FFC432>+4%</color>	113	1131	1132		2001	113	3	one	15;0.02
1133	ダメージUP	3	自身の与ダメージ<color=#FFC432>+6%</color>	自身の与ダメージ<color=#FFC432>+8%</color>	113	1133	1134		4005	113	3	one	15;0.06
1135	ダメージUP	5	自身の与ダメージ<color=#FFC432>+10%</color>	自身の与ダメージ<color=#FFC432>+10%</color>	113	1135				113	3	one	15;0.1
322802	圧力排除	2	<color=#FF3300>除圧</color>を付与されている自分以外の味方対象の機動力<color=#FFC432>+10</color>,効果抵抗<color=#FFC432>+10%</color>	<color=#FF3300>除圧</color>を付与されている自分以外の味方対象の機動力<color=#FFC432>+15</color>,効果抵抗<color=#FFC432>+15%</color>	3228	322802	322803	322802	3003	3228	5	one	
322803	圧力排除	3	<color=#FF3300>除圧</color>を付与されている自分以外の味方対象の機動力<color=#FFC432>+15</color>,効果抵抗<color=#FFC432>+15%</color>	<color=#FF3300>除圧</color>を付与されている自分以外の味方対象の機動力<color=#FFC432>+20</color>,効果抵抗<color=#FFC432>+20%</color>	3228	322803	322804	322803	4007	3228	5	one	
305401	弱点洞察	1	自身のターン開始時,<color=#FFC432>10%</color>の確率で<color=#FFC432>会心率+20%</color>,1ターン継続	テスト2<skillEff=中毒>	3054	305401	305402	305401	2001	3054	1	one	
1143	歴戦の意志	3	自身の被ダメージ<color=#FFC432>-6%</color>	自身の被ダメージ<color=#FFC432>-8%</color>	114	1143	1144		4006	114	4	one	14;-0.06
1145	歴戦の意志	5	自身の被ダメージ<color=#FFC432>-10%</color>	自身の被ダメージ<color=#FFC432>-10%</color>	114	1145				114	4	one	14;-0.1
331501	サイレントシーン	1	自身が<skillEff=沈黙>が付与されている対象にダメージを与えた時,与ダメージ<color=#FFC432>+10%</color>	自身が<skillEff=沈黙>が付与されている対象にダメージを与えた時,与ダメージ<color=#FFC432>+15%</color>	3315	331501	331502	331501	2002	3315	5	one	
305402	弱点洞察	2	自身のターン開始時,<color=#FFC432>20%</color>の確率で<color=#FFC432>会心率+20%</color>,1ターン継続	テスト2<skillEff=中毒>	3054	305402	305403	305402	3001	3054	1	one	
314102	タレント効果314102	2	対象を攻撃する時,対象の行動順が半分より低いなら,20%の確率で対象に<skillEff=気絶>を付与	テスト2<skillEff=中毒>	3141	314102	314103	314102	3004	1	1	one	
1153	ナノ修復装置	3	自身の与回復効果<color=#FFC432>+6%</color>	自身の与回復効果<color=#FFC432>+8%</color>	115	1153	1154		4007	115	5	one	17;0.06
1155	ナノ修復装置	5	自身の与回復効果<color=#FFC432>+10%</color>	自身の与回復効果<color=#FFC432>+10%</color>	115	1155				115	5	one	17;0.1
305403	弱点洞察	3	自身のターン開始時,<color=#FFC432>30%</color>の確率で<color=#FFC432>会心率+20%</color>,1ターン継続	テスト2<skillEff=中毒>	3054	305403	305404	305403	4001	3054	1	one	
314103	タレント効果314103	3	対象を攻撃する時,対象の行動順が半分より低いなら,30%の確率で対象に<skillEff=気絶>を付与	テスト2<skillEff=中毒>	3141	314103	314104	314103	4008	1	1	one	
1161	修復バックアップ	1	自身の被回復効果<color=#FFC432>+4%</color>	自身の被回復効果<color=#FFC432>+8%</color>	116	1161	1162		2004	116	1	one	16;0.04
1163	修復バックアップ	3	自身の被回復効果<color=#FFC432>+12%</color>	自身の被回復効果<color=#FFC432>+16%</color>	116	1163	1164		4008	116	1	one	16;0.12
305404	弱点洞察	4	自身のターン開始時,<color=#FFC432>40%</color>の確率で<color=#FFC432>会心率+20%</color>,1ターン継続	テスト2<skillEff=中毒>	3054	305404	305405	305404	5001	3054	1	one	
314104	タレント効果314104	4	対象を攻撃する時,対象の行動順が半分より低いなら,40%の確率で対象に<skillEff=気絶>を付与	テスト2<skillEff=中毒>	3141	314104	314105	314104	5008	1	1	one	
322804	圧力排除	4	<color=#FF3300>除圧</color>を付与されている自分以外の味方対象の機動力<color=#FFC432>+20</color>,効果抵抗<color=#FFC432>+20%</color>	<color=#FF3300>除圧</color>を付与されている自分以外の味方対象の機動力<color=#FFC432>+25</color>,効果抵抗<color=#FFC432>+25%</color>	3228	322804	322805	322804	5007	3228	5	one	
1171	攻撃シンクロ	1	攻撃時,追加で自身のSP<color=#FFC432>+2</color>	攻撃時,追加で自身のSP<color=#FFC432>+4</color>	117	1171	1172		2001	1	2	one	12;2
305405	弱点洞察	5	自身のターン開始時,<color=#FFC432>50%</color>の確率で<color=#FFC432>会心率+20%</color>,1ターン継続	テスト2<skillEff=中毒>	3054	305405		305405		3054	1	one	
314105	タレント効果314105	5	対象を攻撃する時,対象の行動順が半分より低いなら,80%の確率で対象に<skillEff=気絶>を付与	テスト2<skillEff=中毒>	3141	314105		314105		1	1	one	
322805	圧力排除	5	<color=#FF3300>除圧</color>を付与されている自分以外の味方対象の機動力<color=#FFC432>+25</color>,効果抵抗<color=#FFC432>+25%</color>	<color=#FF3300>除圧</color>を付与されている自分以外の味方対象の機動力<color=#FFC432>+25</color>,効果抵抗<color=#FFC432>+25%</color>	3228	322805		322805		3228	5	one	
331505	サイレントシーン	5	自身が<skillEff=沈黙>が付与されている対象にダメージを与えた時,与ダメージ<color=#FFC432>+30%</color>	自身が<skillEff=沈黙>が付与されている対象にダメージを与えた時,与ダメージ<color=#FFC432>+30%</color>	3315	331505		331505		3315	5	one	
1181	焦燥の鼓動	1	攻撃を受けた時,追加で自身のSP<color=#FFC432>+2</color>	攻撃を受けた時,追加で自身のSP<color=#FFC432>+4</color>	118	1181	1182		2002	118	3	one	13;2
1183	焦燥の鼓動	3	攻撃を受けた時,追加で自身のSP<color=#FFC432>+6</color>	攻撃を受けた時,追加で自身のSP<color=#FFC432>+8</color>	118	1183	1184		4002	118	3	one	13;6
1185	焦燥の鼓動	5	攻撃を受けた時,追加で自身のSP<color=#FFC432>+10</color>	攻撃を受けた時,追加で自身のSP<color=#FFC432>+10</color>	118	1185				118	3	one	13;10
300801	タレント効果300801	1	自身に付与されている弱体効果1つ毎に,与ダメージ+4%	テスト2<skillEff=中毒>	3008	300801	300802	300801	2003	1	1	one	
309501	タレント効果309501	1	麻痺が付与されている対象の被ダメージ+6%	テスト2<skillEff=中毒>	3095	309501	309502	309501	2002	1	1	one	
1191	ダメージ吸収	1	ダメージ吸収<color=#FFC432>+4%</color>	ダメージ吸収<color=#FFC432>+8%</color>	119	1191	1192		2003	118	3	one	40;0.04
1193	ダメージ吸収	3	ダメージ吸収<color=#FFC432>+12%</color>	ダメージ吸収<color=#FFC432>+16%</color>	119	1193	1194		4003	118	3	one	40;0.12
1195	ダメージ吸収	5	ダメージ吸収<color=#FFC432>+20%</color>	ダメージ吸収<color=#FFC432>+20%</color>	119	1195				118	3	one	40;0.2
309502	タレント効果309502	2	麻痺が付与されている対象の被ダメージ+8%	テスト2<skillEff=中毒>	3095	309502	309503	309502	3002	1	1	one	
318202	震撃干渉	2	[振動弾]を発動した後,50%の<skillEff=基礎確率>で対象の攻撃力<color=#FFC432>-15%</color>,2ターン継続	[振動弾]を発動した後,50%の<skillEff=基礎確率>で対象の攻撃力<color=#FFC432>-20%</color>,2ターン継続	3182	318202	318203	318202	3001	3182	1	one	
326902	スマートトラッキング	2	<color=#33CCFF>翅棘</color>1スタック毎に,追加で攻撃力<color=#FFC432>10%</color>分の<skillEff=固定ダメージ>を与える.自身が<skillEff=戦闘不能>になった時,敵に付与されている<color=#33CCFF>翅棘</color>をすべて誘爆	<color=#33CCFF>翅棘</color>1スタック毎に,追加で攻撃力<color=#FFC432>15%</color>分の<skillEff=固定ダメージ>を与える.自身が<skillEff=戦闘不能>になった時,敵に付与されている<color=#33CCFF>翅棘</color>をすべて誘爆	3269	326902	326903	326902	3004	3269	5	one	
300803	タレント効果300803	3	自身に付与されている弱体効果1つ毎に,与ダメージ+8%	テスト2<skillEff=中毒>	3008	300803	300804	300803	4003	1	1	one	
309503	タレント効果309503	3	麻痺が付与されている対象の被ダメージ+10%	テスト2<skillEff=中毒>	3095	309503	309504	309503	4002	1	1	one	
318203	震撃干渉	3	[振動弾]を発動した後,50%の<skillEff=基礎確率>で対象の攻撃力<color=#FFC432>-20%</color>,2ターン継続	[振動弾]を発動した後,50%の<skillEff=基礎確率>で対象の攻撃力<color=#FFC432>-25%</color>,2ターン継続	3182	318203	318204	318203	4001	3182	1	one	
326903	スマートトラッキング	3	<color=#33CCFF>翅棘</color>1スタック毎に,追加で攻撃力<color=#FFC432>15%</color>分の<skillEff=固定ダメージ>を与える.自身が<skillEff=戦闘不能>になった時,敵に付与されている<color=#33CCFF>翅棘</color>をすべて誘爆	<color=#33CCFF>翅棘</color>1スタック毎に,追加で攻撃力<color=#FFC432>20%</color>分の<skillEff=固定ダメージ>を与える.自身が<skillEff=戦闘不能>になった時,敵に付与されている<color=#33CCFF>翅棘</color>をすべて誘爆	3269	326903	326904	326903	4008	3269	5	one	
300804	タレント効果300804	4	自身に付与されている弱体効果1つ毎に,与ダメージ+10%	テスト2<skillEff=中毒>	3008	300804	300805	300804	5003	1	1	one	
309504	タレント効果309504	4	麻痺が付与されている対象の被ダメージ+12%	テスト2<skillEff=中毒>	3095	309504	309505	309504	5002	1	1	one	
318204	震撃干渉	4	[振動弾]を発動した後,50%の<skillEff=基礎確率>で対象の攻撃力<color=#FFC432>-25%</color>,2ターン継続	[振動弾]を発動した後,50%の<skillEff=基礎確率>で対象の攻撃力<color=#FFC432>-30%</color>,2ターン継続	3182	318204	318205	318204	5001	3182	1	one	
326904	スマートトラッキング	4	<color=#33CCFF>翅棘</color>1スタック毎に,追加で攻撃力<color=#FFC432>20%</color>分の<skillEff=固定ダメージ>を与える.自身が<skillEff=戦闘不能>になった時,敵に付与されている<color=#33CCFF>翅棘</color>をすべて誘爆	<color=#33CCFF>翅棘</color>1スタック毎に,追加で攻撃力<color=#FFC432>25%</color>分の<skillEff=固定ダメージ>を与える.自身が<skillEff=戦闘不能>になった時,敵に付与されている<color=#33CCFF>翅棘</color>をすべて誘爆	3269	326904	326905	326904	5008	3269	5	one	
300805	タレント効果300805	5	自身に付与されている弱体効果1つ毎に,与ダメージ+12%	テスト2<skillEff=中毒>	3008	300805		300805		1	1	one	
309505	タレント効果309505	5	麻痺が付与されている対象の被ダメージ+15%	テスト2<skillEff=中毒>	3095	309505		309505		1	1	one	
318205	震撃干渉	5	[振動弾]を発動した後,50%の<skillEff=基礎確率>で対象の攻撃力<color=#FFC432>-30%</color>,2ターン継続	[振動弾]を発動した後,50%の<skillEff=基礎確率>で対象の攻撃力<color=#FFC432>-30%</color>,2ターン継続	3182	318205		318205		3182	1	one	
326905	スマートトラッキング	5	<color=#33CCFF>翅棘</color>1スタック毎に,追加で攻撃力<color=#FFC432>25%</color>分の<skillEff=固定ダメージ>を与える.自身が<skillEff=戦闘不能>になった時,敵に付与されている<color=#33CCFF>翅棘</color>をすべて誘爆	<color=#33CCFF>翅棘</color>1スタック毎に,追加で攻撃力<color=#FFC432>25%</color>分の<skillEff=固定ダメージ>を与える.自身が<skillEff=戦闘不能>になった時,敵に付与されている<color=#33CCFF>翅棘</color>をすべて誘爆	3269	326905		326905		3269	5	one	
335605	爆発耐性	5	自身が場にいる時,味方ユニットの会心被ダメージ<color=#FFC432>-15%</color>	自身が場にいる時,味方ユニットの会心被ダメージ<color=#FFC432>-15%</color>	3356	335605		335605		3356	5	one	
325604	ライジングパワー	4	[電磁ショット]で会心ダメージを与えた後,スキルCDをリセット.さらに追加で自身の攻撃力<color=#FFC432>+20%</color>	[電磁ショット]で会心ダメージを与えた後,スキルCDをリセット.さらに追加で自身の攻撃力<color=#FFC432>+25%</color>	3256	325604	325605	325604	5003	3256	5	one	
325603	ライジングパワー	3	[電磁ショット]で会心ダメージを与えた後,スキルCDをリセット.さらに追加で自身の攻撃力<color=#FFC432>+15%</color>	[電磁ショット]で会心ダメージを与えた後,スキルCDをリセット.さらに追加で自身の攻撃力<color=#FFC432>+20%</color>	3256	325603	325604	325603	4003	3256	5	one	
300802	タレント効果300802	2	自身に付与されている弱体効果1つ毎に,与ダメージ+6%	テスト2<skillEff=中毒>	3008	300802	300803	300802	3003	1	1	one	
304901	タレント効果304901	1	自身に栄耀の心を1スタック付与,攻撃力+5%,防御力+5%,最多5スタック	テスト2<skillEff=中毒>	3049	304901	304902	304901	2004	1	1	one	
313601	タレント効果313601	1	強化スキル3:攻撃後,20%の確率で追加でSP+20	テスト2<skillEff=中毒>	3136	313601	313602	313601	2003	1	1	one	
322301	巧妙な取引	1	[ケーリュケイオン]を発動した後,<color=#FFC432>20%</color>の確率で対象の<skillEff=強化効果>を1~2つ解除	[ケーリュケイオン]を発動した後,<color=#FFC432>40%</color>の確率で対象の<skillEff=強化効果>を1~2つ解除	3223	322301	322302	322301	2002	3223	5	one	
331001	サイクロンブースト	1	1スタック毎に,<color=#33CCFF>ストロングゲイル</color>は自分以外の味方対象の会心ダメージ<color=#FFC432>+2%</color>,<color=#33CCFF>ラピッドゲイル</color>は自分以外の味方対象の機動力<color=#FFC432>+2</color>	1スタック毎に,<color=#33CCFF>ストロングゲイル</color>は自分以外の味方対象の会心ダメージ<color=#FFC432>+4%</color>,<color=#33CCFF>ラピッドゲイル</color>は自分以外の味方対象の機動力<color=#FFC432>+4</color>	3310	331001	331002	331001	2001	3310	5	one	
304902	タレント効果304902	2	自身に栄耀の心を1スタック付与,攻撃力+5%,防御力+5%,効果抵抗+5%,最多5スタック	テスト2<skillEff=中毒>	3049	304902	304903	304902	3004	1	1	one	
313602	タレント効果313602	2	強化スキル3:攻撃後,40%の確率で追加でSP+20	テスト2<skillEff=中毒>	3136	313602	313603	313602	3003	1	1	one	
322302	巧妙な取引	2	[ケーリュケイオン]を発動した後,<color=#FFC432>40%</color>の確率で対象の<skillEff=強化効果>を1~2つ解除	[ケーリュケイオン]を発動した後,<color=#FFC432>60%</color>の確率で対象の<skillEff=強化効果>を1~2つ解除	3223	322302	322303	322302	3002	3223	5	one	
331002	サイクロンブースト	2	1スタック毎に,<color=#33CCFF>ストロングゲイル</color>は自分以外の味方対象の会心ダメージ<color=#FFC432>+4%</color>,<color=#33CCFF>ラピッドゲイル</color>は自分以外の味方対象の機動力<color=#FFC432>+4</color>	1スタック毎に,<color=#33CCFF>ストロングゲイル</color>は自分以外の味方対象の会心ダメージ<color=#FFC432>+6%</color>,<color=#33CCFF>ラピッドゲイル</color>は自分以外の味方対象の機動力<color=#FFC432>+6</color>	3310	331002	331003	331002	3001	3310	5	one	
304903	タレント効果304903	3	自身に栄耀の心を1スタック付与,攻撃力+5%,防御力+5%,効果抵抗+5%,与ダメージ+5%,最多5スタック	テスト2<skillEff=中毒>	3049	304903	304904	304903	4004	1	1	one	
313603	タレント効果313603	3	強化スキル3:攻撃後,60%の確率で追加でSP+20	テスト2<skillEff=中毒>	3136	313603	313604	313603	4003	1	1	one	
322303	巧妙な取引	3	[ケーリュケイオン]を発動した後,<color=#FFC432>60%</color>の確率で対象の<skillEff=強化効果>を1~2つ解除	[ケーリュケイオン]を発動した後,<color=#FFC432>80%</color>の確率で対象の<skillEff=強化効果>を1~2つ解除	3223	322303	322304	322303	4002	3223	5	one	
331003	サイクロンブースト	3	1スタック毎に,<color=#33CCFF>ストロングゲイル</color>は自分以外の味方対象の会心ダメージ<color=#FFC432>+6%</color>,<color=#33CCFF>ラピッドゲイル</color>は自分以外の味方対象の機動力<color=#FFC432>+6</color>	1スタック毎に,<color=#33CCFF>ストロングゲイル</color>は自分以外の味方対象の会心ダメージ<color=#FFC432>+8%</color>,<color=#33CCFF>ラピッドゲイル</color>は自分以外の味方対象の機動力<color=#FFC432>+8</color>	3310	331003	331004	331003	4001	3310	5	one	
304904	タレント効果304904	4	自身に栄耀の心を1スタック付与,攻撃力+10%,防御力+10%,効果抵抗+5%,与ダメージ+5%,最多5スタック	テスト2<skillEff=中毒>	3049	304904	304905	304904	5004	1	1	one	
313604	タレント効果313604	4	強化スキル3:攻撃後,80%の確率で追加でSP+20	テスト2<skillEff=中毒>	3136	313604	313605	313604	5003	1	1	one	
322304	巧妙な取引	4	[ケーリュケイオン]を発動した後,<color=#FFC432>80%</color>の確率で対象の<skillEff=強化効果>を1~2つ解除	[ケーリュケイオン]を発動した後,<color=#FFC432>100%</color>の確率で対象の<skillEff=強化効果>を1~2つ解除	3223	322304	322305	322304	5002	3223	5	one	
331004	サイクロンブースト	4	1スタック毎に,<color=#33CCFF>ストロングゲイル</color>は自分以外の味方対象の会心ダメージ<color=#FFC432>+8%</color>,<color=#33CCFF>ラピッドゲイル</color>は自分以外の味方対象の機動力<color=#FFC432>+8</color>	1スタック毎に,<color=#33CCFF>ストロングゲイル</color>は自分以外の味方対象の会心ダメージ<color=#FFC432>+10%</color>,<color=#33CCFF>ラピッドゲイル</color>は自分以外の味方対象の機動力<color=#FFC432>+10</color>	3310	331004	331005	331004	5001	3310	5	one	
304905	タレント効果304905	5	自身に栄耀の心を1スタック付与,攻撃力+10%,防御力+10%,効果抵抗+10%,与ダメージ+10%,最多5スタック	テスト2<skillEff=中毒>	3049	304905		304905		1	1	one	
313605	タレント効果313605	5	強化スキル3:攻撃後,100%の確率で追加でSP+20	テスト2<skillEff=中毒>	3136	313605		313605		1	1	one	
322305	巧妙な取引	5	[ケーリュケイオン]を発動した後,<color=#FFC432>100%</color>の確率で対象の<skillEff=強化効果>を1~2つ解除	[ケーリュケイオン]を発動した後,<color=#FFC432>100%</color>の確率で対象の<skillEff=強化効果>を1~2つ解除	3223	322305		322305		3223	5	one	
331005	サイクロンブースト	5	1スタック毎に,<color=#33CCFF>ストロングゲイル</color>は自分以外の味方対象の会心ダメージ<color=#FFC432>+10%</color>,<color=#33CCFF>ラピッドゲイル</color>は自分以外の味方対象の機動力<color=#FFC432>+10</color>	1スタック毎に,<color=#33CCFF>ストロングゲイル</color>は自分以外の味方対象の会心ダメージ<color=#FFC432>+10%</color>,<color=#33CCFF>ラピッドゲイル</color>は自分以外の味方対象の機動力<color=#FFC432>+10</color>	3310	331005		331005		3310	5	one	
325101	光学スナイプ	1	自身の効果命中1%毎に,追加で与ダメージ<color=#FFC432>+0.1%</color>	自身の効果命中1%毎に,追加で与ダメージ<color=#FFC432>+0.2%</color>	3251	325101	325102	325101	2002	3251	5	one	
323305	火力支援	5	[瞬発力]を発動する時,<color=#FFC432>15%</color>の確率で対象の防御力をすべて無視	[瞬発力]を発動する時,<color=#FFC432>15%</color>の確率で対象の防御力をすべて無視	3233	323305		323305		3233	5	one	
323304	火力支援	4	[瞬発力]を発動する時,<color=#FFC432>12%</color>の確率で対象の防御力をすべて無視	[瞬発力]を発動する時,<color=#FFC432>15%</color>の確率で対象の防御力をすべて無視	3233	323304	323305	323304	5004	3233	5	one	
300301	タレント効果300301	1	味方戦闘不能対象1人毎に,与ダメージ+4%	テスト2<skillEff=中毒>	3003	300301	300302	300301	2002	1	1	one	
309001	タレント効果309001	1	<skillEff=気絶>が付与されている対象の被ダメージ+6%	テスト2<skillEff=中毒>	3090	309001	309002	309001	2001	1	1	one	
317701	戦意上昇	1	[ストレッタ]を発動した後,味方全体の与ダメージ<color=#FFC432>+3%</color>,1ターン継続	[ストレッタ]を発動した後,味方全体の与ダメージ<color=#FFC432>+6%</color>,1ターン継続	3177	317701	317702	317701	2004	3177	1	one	
326401	黒龍の悪意	1	機神<color=#FFC432>ニーズヘッグ</color>が<skillEff=火傷>が付与されている対象を攻撃する時,与ダメージ<color=#FFC432>+10%</color>	機神<color=#FFC432>ニーズヘッグ</color>が<skillEff=火傷>が付与されている対象を攻撃する時,与ダメージ<color=#FFC432>+15%</color>	3264	326401	326402	326401	2003	3264	5	one	
300302	タレント効果300302	2	味方戦闘不能対象1人毎に,与ダメージ+6%	テスト2<skillEff=中毒>	3003	300302	300303	300302	3002	1	1	one	
309002	タレント効果309002	2	<skillEff=気絶>が付与されている対象の被ダメージ+8%	テスト2<skillEff=中毒>	3090	309002	309003	309002	3001	1	1	one	
317702	戦意上昇	2	[ストレッタ]を発動した後,味方全体の与ダメージ<color=#FFC432>+6%</color>,1ターン継続	[ストレッタ]を発動した後,味方全体の与ダメージ<color=#FFC432>+9%</color>,1ターン継続	3177	317702	317703	317702	3004	3177	1	one	
326402	黒龍の悪意	2	機神<color=#FFC432>ニーズヘッグ</color>が<skillEff=火傷>が付与されている対象を攻撃する時,与ダメージ<color=#FFC432>+15%</color>	機神<color=#FFC432>ニーズヘッグ</color>が<skillEff=火傷>が付与されている対象を攻撃する時,与ダメージ<color=#FFC432>+20%</color>	3264	326402	326403	326402	3003	3264	5	one	
300303	タレント効果300303	3	味方戦闘不能対象1人毎に,与ダメージ+8%	テスト2<skillEff=中毒>	3003	300303	300304	300303	4006	1	1	one	
309003	タレント効果309003	3	<skillEff=気絶>が付与されている対象の被ダメージ+10%	テスト2<skillEff=中毒>	3090	309003	309004	309003	4005	1	1	one	
317703	戦意上昇	3	[ストレッタ]を発動した後,味方全体の与ダメージ<color=#FFC432>+9%</color>,1ターン継続	[ストレッタ]を発動した後,味方全体の与ダメージ<color=#FFC432>+12%</color>,1ターン継続	3177	317703	317704	317703	4004	3177	1	one	
326403	黒龍の悪意	3	機神<color=#FFC432>ニーズヘッグ</color>が<skillEff=火傷>が付与されている対象を攻撃する時,与ダメージ<color=#FFC432>+20%</color>	機神<color=#FFC432>ニーズヘッグ</color>が<skillEff=火傷>が付与されている対象を攻撃する時,与ダメージ<color=#FFC432>+25%</color>	3264	326403	326404	326403	4003	3264	5	one	
300304	タレント効果300304	4	味方戦闘不能対象1人毎に,与ダメージ+10%	テスト2<skillEff=中毒>	3003	300304	300305	300304	5006	1	1	one	
309004	タレント効果309004	4	<skillEff=気絶>が付与されている対象の被ダメージ+12%	テスト2<skillEff=中毒>	3090	309004	309005	309004	5005	1	1	one	
317704	戦意上昇	4	[ストレッタ]を発動した後,味方全体の与ダメージ<color=#FFC432>+12%</color>,1ターン継続	[ストレッタ]を発動した後,味方全体の与ダメージ<color=#FFC432>+15%</color>,1ターン継続	3177	317704	317705	317704	5004	3177	1	one	
326404	黒龍の悪意	4	機神<color=#FFC432>ニーズヘッグ</color>が<skillEff=火傷>が付与されている対象を攻撃する時,与ダメージ<color=#FFC432>+25%</color>	機神<color=#FFC432>ニーズヘッグ</color>が<skillEff=火傷>が付与されている対象を攻撃する時,与ダメージ<color=#FFC432>+30%</color>	3264	326404	326405	326404	5003	3264	5	one	
300305	タレント効果300305	5	味方戦闘不能対象1人毎に,与ダメージ+12%	テスト2<skillEff=中毒>	3003	300305		300305		1	1	one	
309005	タレント効果309005	5	<skillEff=気絶>が付与されている対象の被ダメージ+15%	テスト2<skillEff=中毒>	3090	309005		309005		1	1	one	
317705	戦意上昇	5	[ストレッタ]を発動した後,味方全体の与ダメージ<color=#FFC432>+15%</color>,1ターン継続	[ストレッタ]を発動した後,味方全体の与ダメージ<color=#FFC432>+15%</color>,1ターン継続	3177	317705		317705		3177	1	one	
326405	黒龍の悪意	5	機神<color=#FFC432>ニーズヘッグ</color>が<skillEff=火傷>が付与されている対象を攻撃する時,与ダメージ<color=#FFC432>+30%</color>	機神<color=#FFC432>ニーズヘッグ</color>が<skillEff=火傷>が付与されている対象を攻撃する時,与ダメージ<color=#FFC432>+30%</color>	3264	326405		326405		3264	5	one	
335105	生命技術	5	自身が場にいる時,味方全体の耐久値上限<color=#FFC432>+10%</color>	自身が場にいる時,味方全体の耐久値上限<color=#FFC432>+10%</color>	3351	335105		335105		3351	5	one	
1072	高倍率照準	2	自身の効果命中<color=#FFC432>+6%</color>	自身の効果命中<color=#FFC432>+9%</color>	107	1072	1073		3003	107	2	one	7;0.06
304104	ファイヤーブレイク	4	[フルバースト]を発動してダメージを与えた時,<color=#FFC432>8%</color>の<skillEff=基礎確率>で対象の防御力-20%,2ターン継続	[フルバースト]を発動してダメージを与えた時,<color=#FFC432>10%</color>の<skillEff=基礎確率>で対象の防御力-20%,2ターン継続	3041	304104	304105	304104	5004	3041	4	one	
312804	栄光の加護	4	<color=#FF3300>耀光盾</color>が付与されている味方の被ダメージ<color=#FFC432>-12%</color>	<color=#FF3300>耀光盾</color>が付与されている味方の被ダメージ<color=#FFC432>-15%</color>	3128	312804	312805	312804	5003	3128	1	one	
304401	タレント効果304401	1	対象にダメージを与える毎に,8%の確率で対象に劣化を付与,2ターン継続	テスト2<skillEff=中毒>	3044	304401	304402	304401	2003	1	1	one	
313101	君主無双	1	強化スキル3:対象を攻撃する時,対象に付与されている効果の解除に成功する時,自身にEN障壁を1スタック付与	テスト2<skillEff=中毒>	3131	313101	313102	313101	2002	3131	1	one	
321801	演技没頭	1	自身が<skillEff=沈黙>が付与されている対象を攻撃する時,与ダメージ<color=#FFC432>+10%</color>	自身が<skillEff=沈黙>が付与されている対象を攻撃する時,与ダメージ<color=#FFC432>+20%</color>	3218	321801	321802	321801	2001	3218	5	one	
330501	一人のアンティフォナ	1	[コード]を発動した後,追加で対象のSP<color=#FFC432>+3</color>	[コード]を発動した後,追加で対象のSP<color=#FFC432>+6</color>	3305	330501	330502	330501	2004	3305	5	one	
304402	タレント効果304402	2	対象にダメージを与える毎に,12%の確率で対象に劣化を付与,2ターン継続	テスト2<skillEff=中毒>	3044	304402	304403	304402	3003	1	1	one	
313102	君主無双	2	強化スキル3:対象を攻撃する時,対象に付与されている効果の解除に成功する時,自身にEN障壁を2スタック付与	テスト2<skillEff=中毒>	3131	313102	313103	313102	3002	3131	1	one	
321802	演技没頭	2	自身が<skillEff=沈黙>が付与されている対象を攻撃する時,与ダメージ<color=#FFC432>+20%</color>	自身が<skillEff=沈黙>が付与されている対象を攻撃する時,与ダメージ<color=#FFC432>+30%</color>	3218	321802	321803	321802	3001	3218	5	one	
330502	一人のアンティフォナ	2	[コード]を発動した後,追加で対象のSP<color=#FFC432>+6</color>	[コード]を発動した後,追加で対象のSP<color=#FFC432>+9</color>	3305	330502	330503	330502	3004	3305	5	one	
304403	タレント効果304403	3	対象にダメージを与える毎に,16%の確率で対象に劣化を付与,2ターン継続	テスト2<skillEff=中毒>	3044	304403	304404	304403	4007	1	1	one	
313103	君主無双	3	強化スキル3:対象を攻撃する時,対象に付与されている効果の解除に成功する時,自身にEN障壁を3スタック付与	テスト2<skillEff=中毒>	3131	313103	313104	313103	4006	3131	1	one	
321803	演技没頭	3	自身が<skillEff=沈黙>が付与されている対象を攻撃する時,与ダメージ<color=#FFC432>+30%</color>	自身が<skillEff=沈黙>が付与されている対象を攻撃する時,与ダメージ<color=#FFC432>+40%</color>	3218	321803	321804	321803	4005	3218	5	one	
330503	一人のアンティフォナ	3	[コード]を発動した後,追加で対象のSP<color=#FFC432>+9</color>	[コード]を発動した後,追加で対象のSP<color=#FFC432>+12</color>	3305	330503	330504	330503	4004	3305	5	one	
304404	タレント効果304404	4	対象にダメージを与える毎に,20%の確率で対象に劣化を付与,2ターン継続	テスト2<skillEff=中毒>	3044	304404	304405	304404	5007	1	1	one	
313104	君主無双	4	強化スキル3:対象を攻撃する時,対象に付与されている効果の解除に成功する時,自身にEN障壁を4スタック付与	テスト2<skillEff=中毒>	3131	313104	313105	313104	5006	3131	1	one	
