id	dirll	name	nameEng	quality	m_Desc	desc	role_id	role_tag	add_role_id	summon	fit_result	unite	uniteLabel	subTfSkills	skills	jcSkills	tfSkills	tcSkills	card_type	break_id	breakModels	skin	skinMinBreakLv	itemId	coreItemId	key	model	career	main_type	attack	defense	maxhp	speed	crit	crit_rate	resist	hit	np	sp_race	sp_race2	sp	overLoad	hot	nMoveType	nClass	nStep	sMech	equip_suits	fight_cost	grids	gridsIcon	halo	get_from_gm	isActionLog	isUseCommon	base_card	changeCardIds	notBuyAllTcSkills	notBuyChangeCardIds	enum	pos_enum
93160	93160	ベティスの棺	ShellCoffin	4	ネクロプレートのキャビネット型クリーチャー,光弾発射器を装備している	ベティスの棺という名の戦士		93160						10001	931600101	931600101			1	74441			{}			93160	9316001	1	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}		
93170	93170	リエルビーコン	Funnel	4	リエルビーコンという名の戦士	リエルビーコンという名の戦士		93170						10001	931700101	931700101			1	74441			{}			93170	9317001	1	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}		
93180	93180	オベリスク	Spidy	4	オベリスクという名の戦士	オベリスクという名の戦士		93180						10001	931800101	931800101			1	74441			{}			93180	9318001	1	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}		
93190	93190	リエルトーテム	Monitor	4	リエルトーテムという名の戦士	リエルトーテムという名の戦士		93190						10001	931900101	931900101			1	74441			{}			93190	9319001	1	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}		
93200	93200	アナイアレイター	Annihilator	4	アナイアレイターという名の戦士	アナイアレイターという名の戦士		93200						10001	932000101	932000101			1	74441			{}			93200	9320001	1	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}		
93210	93210	リエル使魔	Protector	4	リエル使魔という名の戦士	リエル使魔という名の戦士		93210						10001	932100101	932100101			1	74441			{}			93210	9321001	1	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}		
93220	93220	リエル斥候	Sweeper	4	ネクロプレートで不死の斥候と呼ばれるクリーチャー,命令に従い突撃を行い,敵を殲滅する.	リエル斥候という名の戦士		93220						10001	932200101	932200101			1	74441			{}			93220	9322001	1	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}		
93230	93230	リエル尖兵	LmmortalVanguard	4	ネクロプレートで不朽尖兵と呼ばれるサソリ型クリーチャー,尾部のエネルギー砲で全ての敵を殲滅する	リエル尖兵という名の戦士		93230						10001	932300101;932300201;4900201	932300101;932300201	4900201		1	74441			{}			93230	9323001	1	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0	11			True	False	False	True	{}	{}	{}		
93240	93240	リエル使者	LmmortalFaithful	4	ネクロプレートで不朽の使者と呼ばれるクリーチャー,命令に従い両手のエネルギー砲で全ての敵を破壊する	リエル使者という名の戦士		93240						10001	932400101;932400201;4900201	932400101;932400201	4900201		1	74441			{}			93240	9324001	1	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}		
93250	93250	リエル従者	LmmortalServant	4	ネクロプレートで不朽の従者と呼ばれるクリーチャー,命令に従い両手の刃で全ての敵を破壊する	リエル従者という名の戦士		93250						10001	932500101;932500201;4900701	932500101;932500201	4900701		1	74441			{}			93250	9325001	1	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}		
93260	93260	ベティス予言者	BetisVisionary	4	ネクロプレートでよく見られるクリーチャーだが,強力な移動式エネルギー砲台を装備しており,さらに強力な戦闘能力を持っている	ベティス予言者という名の戦士		93260						10001	932600101;932600201;932600301;932600401	932600101;932600201;932600301	932600401		1	74441			{}			93260	9326001	1	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0	24			True	False	False	True	{}	{}	{}		
93270	93270	ベティス審神者	BetisOracle	4	ネクロプレートでよく見られるクリーチャーだが,高機動の棺型回転砲を装備しており,独特な召喚能力も持っているため,その戦闘能力は非常に強力	ベティス審神者という名の戦士		93270						10001	932700101;932700201;932700301;932700401	932700101;932700201;932700301	932700401		1	74441			{}			93270	9327001	1	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0	13			True	False	False	True	{}	{}	{}		
93280	93280	アマン	Oman	6	ネクロプレート上の強力な巨大クリーチャーで,自身の巨大な体を使って敵に攻撃を仕掛け,破壊力抜群の咆哮を発する	アマンという名の戦士		93280							932800101;932800201;932800401;932800601	932800101;932800201;932800401	932800601		1	74461			{}			93280	9328001	1	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0	12			True	False	False	True	{}	{}	{}		
93281	93281	アマン1	Oman	6	アマン1という名の戦士	アマン1という名の戦士		93281							932800101;932800301;932800501;932800601	932800101;932800301;932800501	932800601		1	74461			{}			93281	9328001	1	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}		
93290	93290	リエル	Ymir	6	ネクロプレートの大型クリーチャー,その素早く動く柔軟なサソリの尾は侮れない.特定の状況下では,リエルが殲滅モードを起動し,自身の頭部を巨大なチェーンソーに変形させ,敵に強力な攻撃を仕掛ける	リエルという名の戦士		93290							932900101;932900201;932900401;932900601	932900101;932900201;932900401	932900601		1	74461			{}			93290	9329001	1	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0	12			True	False	False	True	{}	{}	{}		
93291	93291	リエル1	Ymir	6	リエル1という名の戦士	リエル1という名の戦士		93291							932900101;932900301;932900501;932900601	932900101;932900301;932900501	932900601		1	74461			{}			93291	9329001	1	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}		
93310	93310	アマン	Oman	5	該当個体の体の一部は赤く染まっており,通常のアマンよりも強大な力を有する.該当個体はあまり活動的ではないクリーチャーであり,ほとんどの時間を休眠状態で過ごしている.十数年ごとにエネルギーを補充するため,世界各地で襲撃を開始する.	アマンという名の戦士		93310							933100101;933100201;933100301	933100101;933100201;933100301			1	74451			{}			93310	9331001	1	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0	24			True	False	False	True	{}	{}	{}		
93350	93350	ファントムスティンガー	OMAN	6	未知の原因で暴走した巨大なサソリ型クリーチャー.クリーチャー群の首領でもあり,防御力と攻撃力が非常に高い.一方の爪は硬い金属の鋼鋏で,非常に硬い精錬金属を簡単に挟み砕くことができる.もう一方の爪は尖の付いた鋭いチェーンソー,振り回されると恐らく敵はその攻撃から逃れることはできない.	アマン1という名の戦士		93350							933500101;933500201;933500301	933500101;933500201;933500301			1	74461			{}			93350	9335001	1	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}		
93351	93351	タイタンクロ―	YMIR	6	未知の原因で暴走した巨大なサソリ型クリーチャー.クリーチャー群の首領でもあり,防御力と攻撃力が非常に高い.一方の爪は硬い金属の鋼鋏で,非常に硬い精錬金属を簡単に挟み砕くことができる.もう一方の爪は尖の付いた鋭いチェーンソー,振り回されると恐らく敵はその攻撃から逃れることはできない.	リエルという名の戦士		93351							933510101;933510201	933510101;933510201			1	74461			{}			93351	9335101	1	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}		
93352	93352	レイザースティンガー	YMIR	6	未知の原因で暴走した巨大なサソリ型クリーチャー.クリーチャー群の首領でもあり,防御力と攻撃力が非常に高い.一方の爪は硬い金属の鋼鋏で,非常に硬い精錬金属を簡単に挟み砕くことができる.もう一方の爪は尖の付いた鋭いチェーンソー,振り回されると恐らく敵はその攻撃から逃れることはできない.	リエル1という名の戦士		93352							933520101;933520201	933520101;933520201			1	74461			{}			93352	9335201	1	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}		
94010	94010	狂乱盾武者	SHIELD THURSES	3	天階原プレート製の人型クリーチャー,優れた戦闘能力を持つ.この機体は護衛型で,味方を守りながら戦線を推進することができる.変異の影響で,戦闘への渇望が強い.	特異兵αという名の戦士		94010						10001	940100101;940100201;4900401	940100101;940100201	4900401		1	74401			{}			94010	9401001	2	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}		
94011	94011	盾武者	SHIELD THURSES	3	天階原プレート製の人型クリーチャー,優れた戦闘能力を持つ.この機体は護衛型で,味方を守りながら戦線を推進することができる	特異兵αという名の戦士		94011						10001	940110101;940110201;4900401	940110101;940110201	4900401		1	74401			{}			94011	9401101	2	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}		
94020	94020	狂乱剣武者	SWORD THURSES	3	天階原プレート製の人型クリーチャー,優れた戦闘能力を持つ.この機体は装剣型で,近距離戦闘に長けている.変異の影響で,戦闘への渇望が強い.	特異兵βという名の戦士		94020						10001	940200101;940200201;4900201	940200101;940200201	4900201		1	74401			{}			94020	9402001	2	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}		
94021	94021	剣武者	SWORD THURSES	3	天階原プレート製の人型クリーチャー,優れた戦闘能力を持つ.この機体は装剣型で,近距離戦闘に長けている	特異兵βという名の戦士		94021						10001	940210101;940210201;4900201	940210101;940210201	4900201		1	74401			{}			94021	9402101	2	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}		
94030	94030	狂乱槍武者	FIREARM THURSES	3	天階原プレート製の人型クリーチャー,優れた戦闘能力を持つ.この機体は射撃型で,後方から牽制射撃に長けている.変異の影響で,戦闘への渇望が強い.	特異兵γという名の戦士		94030						10001	940300101;940300201;4900301	940300101;940300201	4900301		1	74401			{}			94030	9403001	2	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}		
94031	94031	槍武者	FIREARM THURSES	3	天階原プレート製の人型クリーチャー,優れた戦闘能力を持つ.この機体は射撃型で,後方から牽制射撃に長けている	特異兵γという名の戦士		94031						10001	940310101;940310201;4900301	940310101;940310201	4900301		1	74401			{}			94031	9403101	2	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}		
94040	94040	狂乱矛武者	SPEAR THURSES	3	天階原プレート製の人型クリーチャー,優れた戦闘能力を持つ.この機体は突撃型で,少数による遊撃戦に長けている.変異の影響で,戦闘への渇望が強い.	特異兵δという名の戦士		94040						10001	940400101;940400201;4900501	940400101;940400201	4900501		1	74401			{}			94040	9404001	2	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}		
94041	94041	矛武者	SPEAR THURSES	3	天階原プレート製の人型クリーチャー,優れた戦闘能力を持つ.この機体は突撃型で,少数による遊撃戦に長けている	特異兵δという名の戦士		94041						10001	940410101;940410201;4900501	940410101;940410201	4900501		1	74401			{}			94041	9404101	2	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}		
94050	94050	狂乱剣衛士	SWORD TROLL	3	二度の改造を経て,性能がさらに向上した重装クリーチャー.この機体は剣を装備し,近接戦闘で優位に立ちまわる事に長けている.変異の影響で,戦闘への渇望が強い.	ソードトロールという名の戦士		94050						10001	940500101;940500201;4900201	940500101;940500201	4900201		1	74401			{}			94050	9405001	1	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}		
94051	94051	剣衛士	SWORD TROLL	3	二度の改造を経て,性能がさらに向上した重装クリーチャー.この機体は剣を装備し,近接戦闘で優位に立ちまわる事に長けている	ソードトロールという名の戦士		94051						10001	940510101;940510201;4900201	940510101;940510201	4900201		1	74401			{}			94051	9405101	1	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}		
94060	94060	狂乱斧衛士	AXE TROLL	3	一定の自律性を持つ斧衛士は二度の改造を経て,より強力な武装に適応した.盾斧の重撃を巧みに使いこなし,複雑な戦闘環境に適応する能力を持つ.変異の影響で,戦闘への渇望が強い.	アックストロールという名の戦士		94060						10001	940600101;940600201;4900701	940600101;940600201	4900701		1	74401			{}			94060	9406001	1	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}		
94061	94061	斧衛士	AXE TROLL	3	一定の自律性を持つ斧衛士は二度の改造を経て,より強力な武装に適応した.盾斧の重撃を巧みに使いこなし,複雑な戦闘環境に適応する能力を持つ	アックストロールという名の戦士		94061						10001	940610101;940610201;4900701	940610101;940610201	4900701		1	74401			{}			94061	9406101	1	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}		
94070	94070	狂乱鎚衛士	HAMMER TROLL	3	二度の改造を経て,性能がさらに向上した重装クリーチャー.この機体は巨大なハンマーを装備し,強力な攻撃で厚い装甲を持つ敵にも一定の影響を与えることができる.変異の影響で,戦闘への渇望が強い.	ハンマートロールという名の戦士		94070						10001	940700101;940700201;4900601	940700101;940700201	4900601		1	74401			{}			94070	9407001	1	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}		
94071	94071	鎚衛士	HAMMER TROLL	3	二度の改造を経て,性能がさらに向上した重装クリーチャー.この機体は巨大なハンマーを装備し,強力な攻撃で厚い装甲を持つ敵にも一定の影響を与えることができる	ハンマートロールという名の戦士		94071						10001	940710101;940710201;4900601	940710101;940710201	4900601		1	74401			{}			94071	9407101	1	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}		
94080	94080	狂乱槍衛士	FIREARM TROLL	3	二度の改造を経て,性能がさらに向上した重装クリーチャー.この機体は射撃武装を装備し,戦場の後方から強力な火力を発揮できる.変異の影響で,戦闘への渇望が強い.	ガントロールという名の戦士		94080						10001	940800101;940800201;4900501	940800101;940800201	4900501		1	74401			{}			94080	9408001	1	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}		
94081	94081	槍衛士	FIREARM TROLL	3	二度の改造を経て,性能がさらに向上した重装クリーチャー.この機体は射撃武装を装備し,戦場の後方から強力な火力を発揮できる	ガントロールという名の戦士		94081						10001	940810101;940810201;4900501	940810101;940810201	4900501		1	74401			{}			94081	9408101	1	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}		
94090	94090	狂乱盾衛士	SHIELD TROLL	3	二度の改造を経て,性能がさらに向上した重装クリーチャー.この機体は特性の盾を装備し,戦闘中に攻撃を惹きつける役割を持つ.変異の影響で,戦闘への渇望が強い.	シールドトロールという名の戦士		94090						10001	940900101;940900201;4900301	940900101;940900201	4900301		1	74401			{}			94090	9409001	1	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}		
94091	94091	盾衛士	SHIELD TROLL	3	二度の改造を経て,性能がさらに向上した重装クリーチャー.この機体は特性の盾を装備し,戦闘中に攻撃を惹きつける役割を持つ	シールドトロールという名の戦士		94091						10001	940910101;940910201;4900301	940910101;940910201	4900301		1	74401			{}			94091	9409101	1	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}		
94100	94100	雷射の凶眼	CRUISELASER	3	天階原プレートの防衛型クリーチャー,粒子の目の上位バージョン.遠隔操作されており,その攻撃性能は無視できない脅威である.変異の影響で,破壊プログラムが主導権を握っている.	レーザーアイという名の戦士		94100						10001	941000101	941000101			1	74401			{}			94100	9410001	2	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}		
94101	94101	雷射の目	CRUISELASER	3	天階原プレートの防衛型クリーチャー,粒子の目の上位バージョン.遠隔操作されており,その攻撃性能は無視できない脅威である	レーザーアイという名の戦士		94101						10001	941010101	941010101			1	74401			{}			94101	9410101	2	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}		
94110	94110	粒子の凶眼	CRUISEPARTICLE	3	天階原プレートの防衛型クリーチャー.遠隔操作されており,敵対象をビームで貫通攻撃が行える.変異の影響で,破壊プログラムが主導権を握っている.	パーティクルアイという名の戦士		94110						10001	941100101	941100101			1	74401			{}			94110	9411001	2	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}		
94111	94111	粒子の目	CRUISEPARTICLE	3	天階原プレートの防衛型クリーチャー.遠隔操作されており,敵対象をビームで貫通攻撃が行える	パーティクルアイという名の戦士		94111						10001	941110101	941110101			1	74401			{}			94111	9411101	2	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}		
94120	94120	貫通の凶眼	CRUISEBURST	3	天階原プレートの防衛型クリーチャー.遠隔操作されており,同一対象に高速で複数回攻撃が行える.変異の影響で,破壊プログラムが主導権を握っている.	ブラストアイという名の戦士		94120						10001	941200101	941200101			1	74401			{}			94120	9412001	2	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}		
94121	94121	貫通の目	CRUISEBURST	3	天階原プレートの防衛型クリーチャー.遠隔操作されており,同一対象に高速で複数回攻撃が行える	ブラストアイという名の戦士		94121						10001	941210101	941210101			1	74401			{}			94121	9412101	2	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}		
94130	94130	散射の凶眼	CRUISESCATTERING	3	天階原プレートの防衛型クリーチャー.遠隔操作されており,特殊な武装で貫通攻撃が行える.変異の影響で,破壊プログラムが主導権を握っている.	スプレッドアイという名の戦士		94130						10001	941300101	941300101			1	74401			{}			94130	9413001	2	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}		
94131	94131	散射の目	CRUISESCATTERING	3	天階原プレートの防衛型クリーチャー.遠隔操作されており,特殊な武装で貫通攻撃が行える	スプレッドアイという名の戦士		94131						10001	941310101	941310101			1	74401			{}			94131	9413101	2	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}		
94140	94140	爆裂の凶眼	CRUISEPUNCTURE	3	天階原プレートの防衛型クリーチャー.遠隔操作されており,強力な武装で広範囲攻撃が行える.変異の影響で,破壊プログラムが主導権を握っている.	ピアースアイという名の戦士		94140						10001	941400101	941400101			1	74401			{}			94140	9414001	2	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}		
94141	94141	爆裂の目	CRUISEPUNCTURE	3	天階原プレートの防衛型クリーチャー.遠隔操作されており,強力な武装で広範囲攻撃が行える	ピアースアイという名の戦士		94141						10001	941410101	941410101			1	74401			{}			94141	9414101	2	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}		
94150	94150	狂乱の獣	YMIR	6	少量ながら天階原プレートで見られる猛獣型クリーチャー,主な任務は各種重要施設を守ること.身軽な機動性と鋭利な武器を持ち,敵が無傷で逃れることはほとんどない.変異の影響を受けた後,狂暴化した恐ろしく残忍なハンターに変わる.	リエルという名の戦士		94150							941500101;941500201;941500301	941500101;941500201;941500301			1	74461			{}			94150	9415001	1	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}		
94151	94151	守護獣	YMIR	6	少量ながら天階原プレートで見られる猛獣型クリーチャー,主な任務は各種重要施設をロックすること.身軽な機動性と鋭利な武器を持ち,敵が無傷で逃れることはほとんどない	リエルという名の戦士		94151							941510101;941510201;941510301	941510101;941510201;941510301			1	74461			{}			94151	9415101	1	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}		
94160	94160	黒炎鬼の斧	YMIR	6	深淵なる牙の凶悪なクリーチャー,シュヴァルツの双斧で体内に秘めたデストロイヤーの力を引き出し,目に入る全てを破壊し尽くす	リエル1という名の戦士		94160							941600101;941600201;941600301;941600401	941600101;941600201;941600301;941600401			1	74461			{}			94160	9416001	1	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}		
94170	94170	妖毒ノ勅使	YMIR	6	ハーベストが	リエル1という名の戦士		94170							941700101;941700201;941700301	941700101;941700201;941700301			1	74461			{}			94170	9417001	1	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}		
94171	94171	妖毒ノ勅使	YMIR	6	ハーベストが	リエル1という名の戦士		94171							941700101;941700401;941700501	941700101;941700401;941700501			1	74461			{}			94170	9417001	1	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}		
94180	94180	サンライズ	YMIR	6	視界意識に操られたサンライズ,強力な力を持つだけでなく,視界のエネルギーを逆に吸収し,自身を強化することができる.	リエル1という名の戦士		94180							941800101;941800201;941800301;941800501	941800101;941800201;941800301	941800501		1	74461			{}			94180	9418001	1	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}		
94181	94181	サンライズ	YMIR	6	天階原の統治者,強力な力を持つ一方,過度な好奇心を持ち,新しいものを収集するのが趣味.普段は明るく優しい性格を見せるが,内心を暴かれると恥ずかしさで怒り出す.	リエル1という名の戦士		94181							941810101;941810201;941810301;941810501	941810101;941810201;941810301	941810501		1	74461			{}			94181	9418101	1	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}		
94182	94182	サンライズ	YMIR	6	視界意識に操られたサンライズ,強力な力を持つだけでなく,視界のエネルギーを逆に吸収し,自身を強化することができる.	リエル1という名の戦士		94182							941810101;941810201;941810301;941810501	941810101;941810201;941810301	941810501		1	74461			{}			94182	9418201	1	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}		
94190	94190	ミッドナイト	YMIR	6	視界意識に操られたミッドナイト,強力な力を持つだけでなく,視界のエネルギーを逆に吸収し,自身を強化することができる.	リエル1という名の戦士		94190							941900101;941900201;941900301;941900401	941900101;941900201;941900301	941900401		1	74461			{}			94190	9419001	1	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}		
94191	94191	ミッドナイト	YMIR	6	サンライズの副官,天階原の事務を処理する主要人物,強力な力を持ち,性格は比較的控えめ.	リエル1という名の戦士		94191							941910101;941910201;941910301;941910401	941910101;941910201;941910301	941910401		1	74461			{}			94191	9419101	1	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}		
94192	94192	ミッドナイト	YMIR	6	視界意識に操られたミッドナイト,強力な力を持つだけでなく,視界のエネルギーを逆に吸収し,自身を強化することができる.	リエル1という名の戦士		94192							941910101;941910201;941910301;941910401	941910101;941910201;941910301	941910401		1	74461			{}			94192	9419201	1	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}		
94200	94200	ラディアータ[変異]	SHIELD THURSES	3	変異放射線の浸食を受けたラディアータ,暴走状態から脱したが,変異の影響で狂暴化し,戦闘を渇望するようになり,本星系以外の外来者を殲滅すること以外のことを忘れ,戦力も一定の向上を得た.	特異兵αという名の戦士		94200						10001	942000101;942000201;4900401	942000101;942000201	4900401		1	74401			{}			94200	9420001	2	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}		
94220	94220	スメルト[変異]	SWORD THURSES	3	変異放射線の浸食を受けたスメルト,変異の影響で狂暴化し,戦闘を渇望するようになり,本星系以外の外来者を殲滅すること以外のことを忘れ,戦力も一定の向上を得た.	特異兵βという名の戦士		94220						10001	942200101;942200201;4900201	942200101;942200201	4900201		1	74401			{}			94220	9422001	2	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}		
94230	94230	ハーベスト[変異]	FIREARM THURSES	3	実験体がエネルギーを吸収する時間を引き延ばすために,自ら変異放射線を吸収して変異を引き起こしたハーベスト,変異の影響で狂暴化し,戦闘を渇望するようになり,本星系以外の外来者を殲滅すること以外のことを忘れ,戦力も一定の向上を得た.	特異兵γという名の戦士		94230						10001	942300101;942300201;4900301	942300101;942300201	4900301		1	74401			{}			94230	9423001	2	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}		
95010	95010	ファーソウル	CRUISELASER	3	ファーソウル	リエル1という名の戦士		95010						10001	950100101;950100201;950100301	950100101;950100201;950100301			1	74401			{}			95010	9501001	2	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}		
95020	95020	再構築追跡者	Remade Stalker	5		再構築追跡者という名の戦士		95020						10001	950200101;950200201;950200301;95020401	950200101;950200201;950200301;95020401			1	74451			{}			95020	9502001	2	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}		
95040	95040	黄金ジェミナイ	Golden Gemini	3	元はアカスが	黄金ジェミナイという名の戦士		95040						10001	950400101;950400201;950400301	950400101;950400201;950400301			1	74401			{}			95040	9504001	2	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}		
95050	95050	潜伏重盾ガード	Lurker Warden	3	北部戦線に潜伏する重装備の機械クリーチャー.製造者不明で,砕星本土のクリーチャーに引けを取らない強度を有し,潜伏機関銃ガードと共同で出撃することが多く,戦線を迅速に推進する能力を持つ.	潜伏重盾ガード		95050						10001	950500101;950500201;4900201	950500101;950500201	4900201		1	74401			{}			95050	9505001	1	4	128	93	1315	100	1.5	0.05	0	0	0	5	10	30	0	100	1	7	0	7		0				True	False	False	True	{}	{}	{}		
