id,name,icon_bg_type,icon,"desc"
4704202,エネルギー貯蔵,5,470420,"自身の与ダメージ<color=#FFC432>+15%</color>.味方対象が攻撃ダメージを受けた時,<skillEff=蓄積ダメージ>を蓄積する.自身が究極スキルを使用する時,対象に追加で<color=#FFC432>20%</color>の<skillEff=蓄積ダメージ>の固定ダメージを与え,全ての<skillEff=蓄積ダメージ>を消費する.ODスキルを使用する場合,<skillEff=蓄積ダメージ>を消費しない"
4704201,エネルギー貯蔵,5,470420,"自身の与ダメージ<color=#FFC432>+10%</color>.味方対象が攻撃ダメージを受けた時,<skillEff=蓄積ダメージ>を蓄積する.自身が究極スキルを使用する時,対象に追加で<color=#FFC432>10%</color>の<skillEff=蓄積ダメージ>の固定ダメージを与え,全ての<skillEff=蓄積ダメージ>を消費する.ODスキルを使用する場合,<skillEff=蓄積ダメージ>を消費しない"
4704105,心眼洞察,5,470410,"戦闘開始時,自身に<color=#33CCFF>心眼</color>を<color=#FFC432>3</color>スタック付与.味方対象のターン開始時,<color=#FFC432>70%</color>の確率で自身に<color=#33CCFF>心眼</color>を1スタック付与,最多6スタック.自身がダメージを受けた時,<color=#33CCFF>心眼</color>を1スタック消費し,被ダメージ<color=#FFC432>-50%</color>,会心ダメージを戦闘中永続に<color=#FFC432>+3%</color>.<color=#33CCFF>心眼</color>:会心ダメージ<color=#FFC432>+8%</color>"
4704104,心眼洞察,5,470410,"戦闘開始時,自身に<color=#33CCFF>心眼</color>を<color=#FFC432>2</color>スタック付与.味方対象のターン開始時,<color=#FFC432>60%</color>の確率で自身に<color=#33CCFF>心眼</color>を1スタック付与,最多6スタック.自身がダメージを受けた時,<color=#33CCFF>心眼</color>を1スタック消費し,被ダメージ<color=#FFC432>-40%</color>,会心ダメージを戦闘中永続に<color=#FFC432>+2%</color>.<color=#33CCFF>心眼</color>:会心ダメージ<color=#FFC432>+7%</color>"
4704103,心眼洞察,5,470410,"戦闘開始時,自身に<color=#33CCFF>心眼</color>を<color=#FFC432>2</color>スタック付与.味方対象のターン開始時,<color=#FFC432>50%</color>の確率で自身に<color=#33CCFF>心眼</color>を1スタック付与,最多6スタック.自身がダメージを受けた時,<color=#33CCFF>心眼</color>を1スタック消費し,被ダメージ<color=#FFC432>-30%</color>,会心ダメージを戦闘中永続に<color=#FFC432>+2%</color>.<color=#33CCFF>心眼</color>:会心ダメージ<color=#FFC432>+6%</color>"
4704102,心眼洞察,5,470410,"戦闘開始時,自身に<color=#33CCFF>心眼</color>を<color=#FFC432>1</color>スタック付与.味方対象のターン開始時,<color=#FFC432>40%</color>の確率で自身に<color=#33CCFF>心眼</color>を1スタック付与,最多6スタック.自身がダメージを受けた時,<color=#33CCFF>心眼</color>を1スタック消費し,被ダメージ<color=#FFC432>-20%</color>,会心ダメージを戦闘中永続に<color=#FFC432>+1%</color>.<color=#33CCFF>心眼</color>:会心ダメージ<color=#FFC432>+5%</color>"
4704101,心眼洞察,5,470410,"戦闘開始時,自身に<color=#33CCFF>心眼</color>を<color=#FFC432>1</color>スタック付与.味方対象のターン開始時,<color=#FFC432>30%</color>の確率で自身に<color=#33CCFF>心眼</color>を1スタック付与,最多6スタック.自身がダメージを受けた時,<color=#33CCFF>心眼</color>を1スタック消費し,被ダメージ<color=#FFC432>-10%</color>,会心ダメージを戦闘中永続に<color=#FFC432>+1%</color>.<color=#33CCFF>心眼</color>:会心ダメージ<color=#FFC432>+4%</color>"
4704005,防御メカニズム,5,470400,"味方対象が攻撃を受けた時,被ダメージの<color=#FFC432>50%</color>を味方全体に分担し,攻撃終了後に被ダメージの<color=#FFC432>30%</color>を攻撃者に反射する"
4704004,防御メカニズム,5,470400,"味方対象が攻撃を受けた時,被ダメージの<color=#FFC432>40%</color>を味方全体に分担し,攻撃終了後に被ダメージの<color=#FFC432>25%</color>を攻撃者に反射する"
4704003,防御メカニズム,5,470400,"味方対象が攻撃を受けた時,被ダメージの<color=#FFC432>30%</color>を味方全体に分担し,攻撃終了後に被ダメージの<color=#FFC432>20%</color>を攻撃者に反射する"
4704002,防御メカニズム,5,470400,"味方対象が攻撃を受けた時,被ダメージの<color=#FFC432>20%</color>を味方全体に分担し,攻撃終了後に被ダメージの<color=#FFC432>15%</color>を攻撃者に反射する"
4704001,防御メカニズム,5,470400,"味方対象が攻撃を受けた時,被ダメージの<color=#FFC432>10%</color>を味方全体に分担し,攻撃終了後に被ダメージの<color=#FFC432>10%</color>を攻撃者に反射する"
4703606,グレート・エネアド,5,470360,"自身が攻撃を受けた後,エネルギーゲージ+1.さらに現在耐久値割合が最も低い味方1名に自身の耐久値上限<color=#FFC432>10%</color>分に相当する<skillEff=シールド>を付与,エネルギーゲージ-2"
4703605,グレート・エネアド,5,470360,"自身が場にいる時,味方全体の耐久値上限<color=#FFC432>+15%</color>.自身が攻撃を受けた後,<color=#FFC432>80%</color>の確率でNP+20,さらに味方の耐久値割合が最も低い対象に自身の耐久値上限<color=#FFC432>20%</color>に相当する<skillEff=シールド>を付与"
4703604,グレート・エネアド,5,470360,"自身が場にいる時,味方全体の耐久値上限<color=#FFC432>+12%</color>.自身が攻撃を受けた後,<color=#FFC432>60%</color>の確率でNP+20,さらに味方の耐久値割合が最も低い対象に自身の耐久値上限<color=#FFC432>20%</color>に相当する<skillEff=シールド>を付与"
4703603,グレート・エネアド,5,470360,"自身が場にいる時,味方全体の耐久値上限<color=#FFC432>+9%</color>.自身が攻撃を受けた後,<color=#FFC432>60%</color>の確率でNP+20,さらに味方の耐久値割合が最も低い対象に自身の耐久値上限<color=#FFC432>15%</color>に相当する<skillEff=シールド>を付与"
4703602,グレート・エネアド,5,470360,"自身が場にいる時,味方全体の耐久値上限<color=#FFC432>+6%</color>.自身が攻撃を受けた後,<color=#FFC432>40%</color>の確率でNP+20,さらに味方の耐久値割合が最も低い対象に自身の耐久値上限<color=#FFC432>15%</color>に相当する<skillEff=シールド>を付与"
4703601,グレート・エネアド,5,470360,"自身が場にいる時,味方全体の耐久値上限<color=#FFC432>+3%</color>.自身が攻撃を受けた後,<color=#FFC432>40%</color>の確率でNP+20,さらに味方の耐久値割合が最も低い対象に自身の耐久値上限<color=#FFC432>10%</color>に相当する<skillEff=シールド>を付与"
4703505,幽寂,5,470350,"自身が攻撃を受けた後,<color=#FFC432>80%</color>の<skillEff=基礎確率>で対象に<skillEff=沈黙>を付与.自身がダメージを与えた後,<color=#FFC432>30%</color>の<skillEff=基礎確率>で対象に<skillEff=沈黙>を付与,1ターン継続"
4703504,幽寂,5,470350,"自身が攻撃を受けた後,<color=#FFC432>80%</color>の<skillEff=基礎確率>で対象に<skillEff=沈黙>を付与.自身がダメージを与えた後,<color=#FFC432>25%</color>の<skillEff=基礎確率>で対象に<skillEff=沈黙>を付与,1ターン継続"
4703503,幽寂,5,470350,"自身が攻撃を受けた後,<color=#FFC432>60%</color>の<skillEff=基礎確率>で対象に<skillEff=沈黙>を付与.自身がダメージを与えた後,<color=#FFC432>25%</color>の<skillEff=基礎確率>で対象に<skillEff=沈黙>を付与,1ターン継続"
4703502,幽寂,5,470350,"自身が攻撃を受けた後,<color=#FFC432>60%</color>の<skillEff=基礎確率>で対象に<skillEff=沈黙>を付与.自身がダメージを与えた後,<color=#FFC432>20%</color>の<skillEff=基礎確率>で対象に<skillEff=沈黙>を付与,1ターン継続"
4703501,幽寂,5,470350,"自身が攻撃を受けた後,<color=#FFC432>40%</color>の<skillEff=基礎確率>で対象に<skillEff=沈黙>を付与.自身がダメージを与えた後,<color=#FFC432>20%</color>の<skillEff=基礎確率>で対象に<skillEff=沈黙>を付与,1ターン継続"
4703405,ウジャト,5,470340,"自身が攻撃を受けた時,一回の被ダメージは最多自身の耐久値上限の<color=#FFC432>30%</color>.自身が場にいる時,味方全体の防御力<color=#FFC432>+15%</color>"
4703404,ウジャト,5,470340,"自身が攻撃を受けた時,一回の被ダメージは最多自身の耐久値上限の<color=#FFC432>30%</color>.自身が場にいる時,味方全体の防御力<color=#FFC432>+10%</color>"
4703403,ウジャト,5,470340,"自身が攻撃を受けた時,一回の被ダメージは最多自身の耐久値上限の<color=#FFC432>40%</color>.自身が場にいる時,味方全体の防御力<color=#FFC432>+10%</color>"
4703402,ウジャト,5,470340,"自身が攻撃を受けた時,一回の被ダメージは最多自身の耐久値上限の<color=#FFC432>40%</color>.自身が場にいる時,味方全体の防御力<color=#FFC432>+5%</color>"
4703401,ウジャト,5,470340,"自身が攻撃を受けた時,一回の被ダメージは最多自身の耐久値上限の<color=#FFC432>50%</color>.自身が場にいる時,味方全体の防御力<color=#FFC432>+5%</color>"
4703306,真実の天秤,5,470330,"自身が攻撃した後,対象の耐久値が<color=#FFC432>50%</color>より低い時,5回ランダムに敵対象を選択し,毎回攻撃力の<color=#FFC432>25%</color>の<color=#6666FF>ENダメージ</color>を与える"
4703305,真実の天秤,5,470330,"機神アメミットが場にいる時,自身の攻撃力<color=#FFC432>+50%</color>.自身が攻撃した後,対象の耐久値が<color=#FFC432>70%</color>より低い時,5回ランダムに敵対象を選択し,毎回攻撃力の<color=#FFC432>35%</color>の<color=#6666FF>ENダメージ</color>を与える.自身に<skillEff=天秤の審査>が付与されている時,自身が攻撃した後,耐久値が<color=#FFC432>30%</color>より低い対象を戦闘不能にする.与ダメージは最多自身の攻撃力の<color=#FF3300>8</color>倍"
4703304,真実の天秤,5,470330,"機神アメミットが場にいる時,自身の攻撃力<color=#FFC432>+40%</color>.自身が攻撃した後,対象の耐久値が<color=#FFC432>60%</color>より低い時,5回ランダムに敵対象を選択し,毎回攻撃力の<color=#FFC432>30%</color>の<color=#6666FF>ENダメージ</color>を与える.自身に<skillEff=天秤の審査>が付与されている時,自身が攻撃した後,耐久値が<color=#FFC432>25%</color>より低い対象を戦闘不能にする.与ダメージは最多自身の攻撃力の<color=#FF3300>7</color>倍"
4703303,真実の天秤,5,470330,"機神アメミットが場にいる時,自身の攻撃力<color=#FFC432>+30%</color>.自身が攻撃した後,対象の耐久値が<color=#FFC432>50%</color>より低い時,5回ランダムに敵対象を選択し,毎回攻撃力の<color=#FFC432>25%</color>の<color=#6666FF>ENダメージ</color>を与える.自身に<skillEff=天秤の審査>が付与されている時,自身が攻撃した後,耐久値が<color=#FFC432>20%</color>より低い対象を戦闘不能にする.与ダメージは最多自身の攻撃力の<color=#FF3300>6</color>倍"
4703302,真実の天秤,5,470330,"機神アメミットが場にいる時,自身の攻撃力<color=#FFC432>+20%</color>.自身が攻撃した後,対象の耐久値が<color=#FFC432>40%</color>より低い時,5回ランダムに敵対象を選択し,毎回攻撃力の<color=#FFC432>20%</color>の<color=#6666FF>ENダメージ</color>を与える.自身に<skillEff=天秤の審査>が付与されている時,自身が攻撃した後,耐久値が<color=#FFC432>15%</color>より低い対象を戦闘不能にする.与ダメージは最多自身の攻撃力の<color=#FF3300>5</color>倍"
4703301,真実の天秤,5,470330,"機神アメミットが場にいる時,自身の攻撃力<color=#FFC432>+10%</color>.自身が攻撃した後,対象の耐久値が<color=#FFC432>30%</color>より低い時,5回ランダムに敵対象を選択し,毎回攻撃力の<color=#FFC432>15%</color>の<color=#6666FF>ENダメージ</color>を与える.自身に<skillEff=天秤の審査>が付与されている時,自身が攻撃した後,耐久値が<color=#FFC432>10%</color>より低い対象を戦闘不能にする.与ダメージは最多自身の攻撃力の<color=#FF3300>4</color>倍"
4703105,薄暮冥冥,5,470310,"スキルを発動した後,自身に<color=#FF3300>残照</color>を1スタック付与,最多<color=#FFC432>5</color>スタック,解除不可<color=#FF3300>残照</color>:1スタック毎に,与ダメージ<color=#FFC432>+10%</color>.ODスキルを発動する時,<color=#FF3300>残照</color>のスタックをすべて消費し,消費した1スタック毎に,追加で与ダメージ<color=#FFC432>+10%</color>"
4703104,薄暮冥冥,5,470310,"スキルを発動した後,自身に<color=#FF3300>残照</color>を1スタック付与,最多<color=#FFC432>4</color>スタック,解除不可<color=#FF3300>残照</color>:1スタック毎に,与ダメージ<color=#FFC432>+10%</color>.ODスキルを発動する時,<color=#FF3300>残照</color>のスタックをすべて消費し,消費した1スタック毎に,追加で与ダメージ<color=#FFC432>+10%</color>"
4703103,薄暮冥冥,5,470310,"スキルを発動した後,自身に<color=#FF3300>残照</color>を1スタック付与,最多<color=#FFC432>4</color>スタック,解除不可<color=#FF3300>残照</color>:1スタック毎に,与ダメージ<color=#FFC432>+7%</color>.ODスキルを発動する時,<color=#FF3300>残照</color>のスタックをすべて消費し,消費した1スタック毎に,追加で与ダメージ<color=#FFC432>+7%</color>"
4703102,薄暮冥冥,5,470310,"スキルを発動した後,自身に<color=#FF3300>残照</color>を1スタック付与,最多<color=#FFC432>3</color>スタック,解除不可<color=#FF3300>残照</color>:1スタック毎に,与ダメージ<color=#FFC432>+7%</color>.ODスキルを発動する時,<color=#FF3300>残照</color>のスタックをすべて消費し,消費した1スタック毎に,追加で与ダメージ<color=#FFC432>+7%</color>"
4703101,薄暮冥冥,5,470310,"スキルを発動した後,自身に<color=#FF3300>残照</color>を1スタック付与,最多<color=#FFC432>3</color>スタック,解除不可<color=#FF3300>残照</color>:1スタック毎に,与ダメージ<color=#FFC432>+5%</color>.ODスキルを発動する時,<color=#FF3300>残照</color>のスタックをすべて消費し,消費した1スタック毎に,追加で与ダメージ<color=#FFC432>+5%</color>"
4703005,英霊の加護,5,4702901,"自身の被ダメージ<color=#FFC432>-20%</color>.自身の現在耐久値5%を超えるダメージを受ける毎に,自身に<color=#FF3300>意志</color>を1スタック付与,最多<color=#FFC432>5</color>スタック.自身が攻撃した後,現在耐久値割合が最も低い味方1名を与ダメージの<color=#FFC432>50%</color>分を回復"
4703004,英霊の加護,5,4702901,"自身の被ダメージ<color=#FFC432>-15%</color>.自身の現在耐久値5%を超えるダメージを受ける毎に,自身に<color=#FF3300>意志</color>を1スタック付与,最多<color=#FFC432>5</color>スタック.自身が攻撃した後,現在耐久値割合が最も低い味方1名を与ダメージの<color=#FFC432>45%</color>分を回復"
4703003,英霊の加護,5,4702901,"自身の被ダメージ<color=#FFC432>-15%</color>.自身の現在耐久値5%を超えるダメージを受ける毎に,自身に<color=#FF3300>意志</color>を1スタック付与,最多<color=#FFC432>4</color>スタック.自身が攻撃した後,現在耐久値割合が最も低い味方1名を与ダメージの<color=#FFC432>40%</color>分を回復"
4703002,英霊の加護,5,4702901,"自身の被ダメージ<color=#FFC432>-10%</color>.自身の現在耐久値5%を超えるダメージを受ける毎に,自身に<color=#FF3300>意志</color>を1スタック付与,最多<color=#FFC432>4</color>スタック.自身が攻撃した後,現在耐久値割合が最も低い味方1名を与ダメージの<color=#FFC432>35%</color>分を回復"
4703001,英霊の加護,5,4702901,"自身の被ダメージ<color=#FFC432>-10%</color>.自身の現在耐久値5%を超えるダメージを受ける毎に,自身に<color=#FF3300>意志</color>を1スタック付与,最多<color=#FFC432>3</color>スタック.自身が攻撃した後,現在耐久値割合が最も低い味方1名を与ダメージの<color=#FFC432>30%</color>分を回復"
4702905,英霊の加護,5,4702901,"自身の被ダメージ<color=#FFC432>-20%</color>.自身の現在耐久値5%を超えるダメージを受ける毎に,自身に<color=#FF3300>意志</color>を1スタック付与,最多<color=#FFC432>5</color>スタック.自身が攻撃した後,現在耐久値割合が最も低い味方1名を与ダメージの<color=#FFC432>50%</color>分を回復"
4702904,英霊の加護,5,4702901,"自身の被ダメージ<color=#FFC432>-15%</color>.自身の現在耐久値5%を超えるダメージを受ける毎に,自身に<color=#FF3300>意志</color>を1スタック付与,最多<color=#FFC432>5</color>スタック.自身が攻撃した後,現在耐久値割合が最も低い味方1名を与ダメージの<color=#FFC432>45%</color>分を回復"
4702903,英霊の加護,5,4702901,"自身の被ダメージ<color=#FFC432>-15%</color>.自身の現在耐久値5%を超えるダメージを受ける毎に,自身に<color=#FF3300>意志</color>を1スタック付与,最多<color=#FFC432>4</color>スタック.自身が攻撃した後,現在耐久値割合が最も低い味方1名を与ダメージの<color=#FFC432>40%</color>分を回復"
4702902,英霊の加護,5,4702901,"自身の被ダメージ<color=#FFC432>-10%</color>.自身の現在耐久値5%を超えるダメージを受ける毎に,自身に<color=#FF3300>意志</color>を1スタック付与,最多<color=#FFC432>4</color>スタック.自身が攻撃した後,現在耐久値割合が最も低い味方1名を与ダメージの<color=#FFC432>35%</color>分を回復"
4702901,英霊の加護,5,4702901,"自身の被ダメージ<color=#FFC432>-10%</color>.自身の現在耐久値5%を超えるダメージを受ける毎に,自身に<color=#FF3300>意志</color>を1スタック付与,最多<color=#FFC432>3</color>スタック.自身が攻撃した後,現在耐久値割合が最も低い味方1名を与ダメージの<color=#FFC432>30%</color>分を回復"
4702805,ヴァルキューレの加護,5,4702801,"自身の被ダメージ<color=#FFC432>-20%</color>.自身の現在耐久値5%を超えるダメージを受ける毎に,自身に<color=#FF3300>意志</color>を1スタック付与,最多<color=#FFC432>5</color>スタック"
4702804,ヴァルキューレの加護,5,4702801,"自身の被ダメージ<color=#FFC432>-15%</color>.自身の現在耐久値5%を超えるダメージを受ける毎に,自身に<color=#FF3300>意志</color>を1スタック付与,最多<color=#FFC432>5</color>スタック"
4702803,ヴァルキューレの加護,5,4702801,"自身の被ダメージ<color=#FFC432>-15%</color>.自身の現在耐久値5%を超えるダメージを受ける毎に,自身に<color=#FF3300>意志</color>を1スタック付与,最多<color=#FFC432>4</color>スタック"
4702802,ヴァルキューレの加護,5,4702801,"自身の被ダメージ<color=#FFC432>-10%</color>.自身の現在耐久値5%を超えるダメージを受ける毎に,自身に<color=#FF3300>意志</color>を1スタック付与,最多<color=#FFC432>4</color>スタック"
4702801,ヴァルキューレの加護,5,4702801,"自身の被ダメージ<color=#FFC432>-10%</color>.自身の現在耐久値5%を超えるダメージを受ける毎に,自身に<color=#FF3300>意志</color>を1スタック付与,最多<color=#FFC432>3</color>スタック"
4702616,稲妻の槌,5,4702601,"自身がダメージを与えた時,<color=#FFC432>30%</color>の<skillEff=基礎確率>で対象の機動力<color=#FFC432>-30</color>,2ターン継続.自身が攻撃を受けた後,自身に<color=#FF3300>決意</color>を1スタック付与.不利効果を付与された時,<color=#FFC432>50%</color>の<skillEff=基礎確率>で行動順を<color=#FFC432>15%</color>早める"
4702615,稲妻の槌,5,4702601,"自身がダメージを与えた時,<color=#FFC432>30%</color>の<skillEff=基礎確率>で対象の機動力<color=#FFC432>-30</color>,2ターン継続.自身が攻撃を受けた後,自身に<color=#FF3300>決意</color>を1スタック付与"
4702614,稲妻の槌,5,4702601,"自身がダメージを与えた時,<color=#FFC432>30%</color>の<skillEff=基礎確率>で対象の機動力<color=#FFC432>-30</color>,2ターン継続.自身が攻撃を受けた後,<color=#FFC432>50%</color>の確率で自身に<color=#FF3300>決意</color>を1スタック付与"
4702613,稲妻の槌,5,4702601,"自身がダメージを与えた時,<color=#FFC432>25%</color>の<skillEff=基礎確率>で対象の機動力<color=#FFC432>-20</color>,2ターン継続.自身が攻撃を受けた後,<color=#FFC432>50%</color>の確率で自身に<color=#FF3300>決意</color>を1スタック付与"
4702612,稲妻の槌,5,4702601,"自身がダメージを与えた時,<color=#FFC432>25%</color>の<skillEff=基礎確率>で対象の機動力<color=#FFC432>-20</color>,2ターン継続"
4702611,稲妻の槌,5,4702601,"自身がダメージを与えた時,<color=#FFC432>20%</color>の<skillEff=基礎確率>で対象の機動力<color=#FFC432>-20</color>,2ターン継続"
4702605,稲妻の槌,5,4702601,"味方が攻撃する時,トールの防御力の<color=#FFC432>100%</color>に等しい攻撃力を獲得.味方が攻撃を受ける時,トールの防御力の<color=#FFC432>30%</color>に等しい防御力を獲得.味方が攻撃を受けた後,<color=#FFC432>50%</color>の確率で自身に決意を1スタック付与"
4702604,稲妻の槌,5,4702601,"味方が攻撃する時,トールの防御力の<color=#FFC432>80%</color>に等しい攻撃力を獲得.味方が攻撃を受ける時,トールの防御力の<color=#FFC432>25%</color>に等しい防御力を獲得.味方が攻撃を受けた後,<color=#FFC432>40%</color>の確率で自身に決意を1スタック付与"
4702603,稲妻の槌,5,4702601,"味方が攻撃する時,トールの防御力の<color=#FFC432>60%</color>に等しい攻撃力を獲得.味方が攻撃を受ける時,トールの防御力の<color=#FFC432>20%</color>に等しい防御力を獲得.味方が攻撃を受けた後,<color=#FFC432>30%</color>の確率で自身に決意を1スタック付与"
4702602,稲妻の槌,5,4702601,"味方が攻撃する時,トールの防御力の<color=#FFC432>40%</color>に等しい攻撃力を獲得.味方が攻撃を受ける時,トールの防御力の<color=#FFC432>15%</color>に等しい防御力を獲得.味方が攻撃を受けた後,<color=#FFC432>20%</color>の確率で自身に決意を1スタック付与"
4702601,稲妻の槌,5,4702601,"味方が攻撃する時,トールの防御力の<color=#FFC432>20%</color>に等しい攻撃力を獲得.味方が攻撃を受ける時,トールの防御力の<color=#FFC432>10%</color>に等しい防御力を獲得.味方が攻撃を受けた後,<color=#FFC432>10%</color>の確率で自身に決意を1スタック付与"
4702505,極寒,5,4702401,"自身が<skillEff=氷結>が付与されている対象にダメージを与えた時,与ダメージ<color=#FFC432>+40%</color>.ダメージを与えた後,<color=#FFC432>8%</color>の<skillEff=基礎確率>で対象に<skillEff=氷結>を付与,1ターン継続"
4702504,極寒,5,4702401,"自身が<skillEff=氷結>が付与されている対象にダメージを与えた時,与ダメージ<color=#FFC432>+40%</color>.ダメージを与えた後,<color=#FFC432>7%</color>の<skillEff=基礎確率>で対象に<skillEff=氷結>を付与,1ターン継続"
4702503,極寒,5,4702401,"自身が<skillEff=氷結>が付与されている対象にダメージを与えた時,与ダメージ<color=#FFC432>+30%</color>.ダメージを与えた後,<color=#FFC432>7%</color>の<skillEff=基礎確率>で対象に<skillEff=氷結>を付与,1ターン継続"
4702502,極寒,5,4702401,"自身が<skillEff=氷結>が付与されている対象にダメージを与えた時,与ダメージ<color=#FFC432>+30%</color>.ダメージを与えた後,<color=#FFC432>6%</color>の<skillEff=基礎確率>で対象に<skillEff=氷結>を付与,1ターン継続"
4702501,極寒,5,4702401,"自身が<skillEff=氷結>が付与されている対象にダメージを与えた時,与ダメージ<color=#FFC432>+20%</color>.ダメージを与えた後,<color=#FFC432>6%</color>の<skillEff=基礎確率>で対象に<skillEff=氷結>を付与,1ターン継続"
4702405,極寒,5,4702401,"自身が<skillEff=氷結>が付与されている対象にダメージを与えた時,与ダメージ<color=#FFC432>+60%</color>.ダメージを与えた後,<color=#FFC432>10%</color>の<skillEff=基礎確率>で対象に<skillEff=氷結>を付与,1ターン継続"
4702404,極寒,5,4702401,"自身が<skillEff=氷結>が付与されている対象にダメージを与えた時,与ダメージ<color=#FFC432>+60%</color>.ダメージを与えた後,<color=#FFC432>8%</color>の<skillEff=基礎確率>で対象に<skillEff=氷結>を付与,1ターン継続"
4702403,極寒,5,4702401,"自身が<skillEff=氷結>が付与されている対象にダメージを与えた時,与ダメージ<color=#FFC432>+40%</color>.ダメージを与えた後,<color=#FFC432>8%</color>の<skillEff=基礎確率>で対象に<skillEff=氷結>を付与,1ターン継続"
4702402,極寒,5,4702401,"自身が<skillEff=氷結>が付与されている対象にダメージを与えた時,与ダメージ<color=#FFC432>+40%</color>.ダメージを与えた後,<color=#FFC432>6%</color>の<skillEff=基礎確率>で対象に<skillEff=氷結>を付与,1ターン継続"
4702401,極寒,5,4702401,"自身が<skillEff=氷結>が付与されている対象にダメージを与えた時,与ダメージ<color=#FFC432>+20%</color>.ダメージを与えた後,<color=#FFC432>6%</color>の<skillEff=基礎確率>で対象に<skillEff=氷結>を付与,1ターン継続"
4702305,弾薬充填,5,4702301,"自身のターン開始時,<color=#FFC432>50%</color>の確率で自身のSP+20"
4702304,弾薬充填,5,4702301,"自身のターン開始時,<color=#FFC432>40%</color>の確率で自身のSP+20"
4702303,弾薬充填,5,4702301,"自身のターン開始時,<color=#FFC432>30%</color>の確率で自身のSP+20"
4702302,弾薬充填,5,4702301,"自身のターン開始時,<color=#FFC432>20%</color>の確率で自身のSP+20"
4702301,弾薬充填,5,4702301,"自身のターン開始時,<color=#FFC432>10%</color>の確率で自身のSP+20"
4702205,炎護,5,4701301,"戦闘開始時,自身に<color=#FF3300>炎の輪</color>を付与,2ターン継続.自身がダメージを与えた後,<color=#FFC432>35%</color>の<skillEff=基礎確率>で対象に<skillEff=火傷>を付与,2ターン継続"
4702204,炎護,5,4701301,"戦闘開始時,自身に<color=#FF3300>炎の輪</color>を付与,2ターン継続.自身がダメージを与えた後,<color=#FFC432>30%</color>の<skillEff=基礎確率>で対象に<skillEff=火傷>を付与,2ターン継続"
4702203,炎護,5,4701301,"戦闘開始時,自身に<color=#FF3300>炎の輪</color>を付与,2ターン継続.自身がダメージを与えた後,<color=#FFC432>25%</color>の<skillEff=基礎確率>で対象に<skillEff=火傷>を付与,2ターン継続"
4702202,炎護,5,4701301,"戦闘開始時,自身に<color=#FF3300>炎の輪</color>を付与,2ターン継続.自身がダメージを与えた後,<color=#FFC432>20%</color>の<skillEff=基礎確率>で対象に<skillEff=火傷>を付与,2ターン継続"
4702201,炎護,5,4701301,"戦闘開始時,自身に<color=#FF3300>炎の輪</color>を付与,2ターン継続.自身がダメージを与えた後,<color=#FFC432>15%</color>の<skillEff=基礎確率>で対象に<skillEff=火傷>を付与,2ターン継続"
4701305,豊穣の喜び,5,4701301,"自身が場にいる時,味方全体の耐久値上限<color=#FFC432>+20%</color>"
4701304,豊穣の喜び,5,4701301,"自身が場にいる時,味方全体の耐久値上限<color=#FFC432>+18%</color>"
4701303,豊穣の喜び,5,4701301,"自身が場にいる時,味方全体の耐久値上限<color=#FFC432>+16%</color>"
4701302,豊穣の喜び,5,4701301,"自身が場にいる時,味方全体の耐久値上限<color=#FFC432>+14%</color>"
4701301,豊穣の喜び,5,4701301,"自身が場にいる時,味方全体の耐久値上限<color=#FFC432>+12%</color>"
4701105,メッセンジャー,5,4701101,"自身のターン開始時,<color=#FFC432>50%</color>の確率で自身に付与されている<skillEff=妨害効果>をすべて解除"
4701104,メッセンジャー,5,4701101,"自身のターン開始時,<color=#FFC432>45%</color>の確率で自身に付与されている<skillEff=妨害効果>をすべて解除"
4701103,メッセンジャー,5,4701101,"自身のターン開始時,<color=#FFC432>40%</color>の確率で自身に付与されている<skillEff=妨害効果>をすべて解除"
4701102,メッセンジャー,5,4701101,"自身のターン開始時,<color=#FFC432>35%</color>の確率で自身に付与されている<skillEff=妨害効果>をすべて解除"
4701101,メッセンジャー,5,4701101,"自身のターン開始時,<color=#FFC432>30%</color>の確率で自身に付与されている<skillEff=妨害効果>をすべて解除"
4701005,闘争心,5,4700901,"自身のSPが10毎に,EN被ダメージ<color=#FFC432>-5%</color>.自身のSPが80以上の時,攻撃を受けた後,<color=#FFC432>70%</color>の確率で[バーニングスラッシュ]で反撃"
4701004,闘争心,5,4700901,"自身のSPが10毎に,EN被ダメージ<color=#FFC432>-4%</color>.自身のSPが80以上の時,攻撃を受けた後,<color=#FFC432>70%</color>の確率で[バーニングスラッシュ]で反撃"
4701003,闘争心,5,4700901,"自身のSPが10毎に,EN被ダメージ<color=#FFC432>-3%</color>.自身のSPが80以上の時,攻撃を受けた後,<color=#FFC432>70%</color>の確率で[バーニングスラッシュ]で反撃"
4701002,闘争心,5,4700901,"自身のSPが10毎に,EN被ダメージ<color=#FFC432>-2%</color>.自身のSPが80以上の時,攻撃を受けた後,<color=#FFC432>50%</color>の確率で[バーニングスラッシュ]で反撃"
4701001,闘争心,5,4700901,"自身のSPが10毎に,EN被ダメージ<color=#FFC432>-1%</color>.自身のSPが80以上の時,攻撃を受けた後,<color=#FFC432>30%</color>の確率で[バーニングスラッシュ]で反撃"
4700905,闘争心,5,4700901,"自身の行動後,追加でSP+10.SPが10毎に,EN被ダメージ<color=#FFC432>-5%</color>.攻撃を受けた後,<color=#FFC432>70%</color>の確率で[バーニングスラッシュ]で反撃"
